"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","o3","pm10","pm2.5","so2"
"2823",2019-06-09,1.8,142.1,50.3,1005.2,180,21.3,26.4,19,0,327,210152,1.55601659751037,0.2,1.5,19.92,22.25,75.25,24.96,NA,1.58
"2824",2019-06-10,2.5,204,53.7,1002.6,332.2,22.1,27.1,16.8,0,1579,877383,1.79967015545093,0.21,3.27,26.27,31.18,43.36,11.54,NA,1.14
"2825",2019-06-11,1.7,172.2,90.6,1003.2,29.2,14.5,18.5,11.8,18.9,1359,761597,1.78440828942341,0.2,3.79,19.62,24.88,54.96,9.08,NA,1.46
"2826",2019-06-12,2,242.1,72.2,1005.5,336.3,16.2,20.1,11.2,0,1145,652402,1.7550528661776,0.23,4.42,26,32.62,57.54,11.67,NA,1.71
"2827",2019-06-13,2.3,139,57.4,1004.5,327.3,18.5,22,13.3,0,1152,647849,1.77819214045248,0.23,5.12,31.83,39.33,72.79,31.42,NA,1.88
"2828",2019-06-14,2.8,170.4,52.7,1000.5,260.1,21.9,25.5,17.7,0,370,247633,1.49414657981771,0.2,3.96,32.12,37.92,56.38,29.42,NA,2.04
"2829",2019-06-15,2,153.5,76.5,1007.2,309.1,19.7,23.3,16.4,0,255,175851,1.45009127045055,0.2,3.71,24.88,29.83,59.62,17.71,NA,2.46
"2830",2019-06-16,2.1,210.2,64.4,1009.5,341.3,20.5,24.8,16.2,0,1521,837327,1.81649463112977,0.28,12.29,38.58,57.17,55.46,25.62,NA,3
"2831",2019-06-17,2,230,60.1,1006.8,358.4,21.9,28.1,16.3,0,1295,723600,1.78966279712548,0.25,7.29,38.75,49.67,62.25,21.58,NA,2.38
"2832",2019-06-18,2.3,240,52.7,1005.3,349.3,22.2,26.4,17.4,0,1108,626404,1.76882650813213,0.24,5.33,39,46.54,56.58,24.17,NA,2.25
"2833",2019-06-19,1.7,216.9,70.9,1003.5,347.3,21.4,25.2,16.7,0,1096,644649,1.70015000411076,0.2,6.88,29.46,39.75,54.79,18.7,NA,2.17
"2834",2019-06-20,2.3,117.9,77.6,1004.2,286.7,21.3,24.4,18.8,0,1082,613904,1.76249055226876,0.21,2.18,22.77,25.32,70.1,16.58,NA,2.57
"2835",2019-06-21,2.1,129.4,66,1005.3,322,22.7,27.3,19.4,0,308,190644,1.61557667694761,0.2,1.25,20.58,21.71,65.96,18.38,NA,2.88
"2836",2019-06-22,2.6,243.9,62.7,1006.1,330.4,23,27.1,18.5,0,274,175522,1.56105787308713,0.2,1.21,14.08,15.12,70.96,19.65,NA,2
"2837",2019-06-23,1.8,224.1,70.6,1005.4,342.1,23.4,28,18.4,0,214,148807,1.43810439025046,0.2,1.5,16.08,17.21,76.62,15,NA,2.04
"2838",2019-06-24,3.4,126.3,62.7,1006.1,330.2,23.4,28.1,19.7,0,1412,781841,1.80599380180881,0.22,2.54,13.88,17.08,89.5,25.5,NA,2.12
"2839",2019-06-25,4.4,81.9,69.1,1008,333.8,24.3,27.2,21.8,0,1102,656969,1.67740030351508,0.3,4.71,24.08,31.08,95.33,20.38,NA,2.42
"2840",2019-06-26,3.5,80.7,45.7,1010.6,338.8,27.4,31,23,0,1047,592587,1.76682917445033,0.75,16.04,64.25,88.83,51.67,26.75,NA,4.21
"2841",2019-06-27,1.3,191.2,43.4,1010.1,340.9,27.9,33.9,22.1,0,857,506580,1.69173674444313,0.4,16.88,62.08,87.75,50.92,52.96,NA,3.79
"2842",2019-06-28,1.6,204.2,40.4,1005.7,346.4,29.5,35.7,22.2,0,339,222707,1.5221793657137,0.27,12.79,58.21,77.38,94.92,40.21,NA,5
"2843",2019-06-29,1.9,130.2,39.3,1005,340.2,29.8,34.9,25,0,194,136616,1.42003864847456,0.2,8.88,43.12,56.58,63.92,35.75,NA,3.62
"2844",2019-06-30,1.4,173.9,74.5,1007.8,337.1,25.9,30.5,21.6,0,1157,671899,1.72198500072183,0.2,9.25,42.92,56.83,55.12,36.83,NA,2.04
"2845",2019-07-01,1.9,160.1,75.8,1007.6,336.3,25.2,28,21.6,0,978,590215,1.65702328812382,0.25,7.17,32.67,43.42,58.33,25.67,NA,2.5
"2846",2019-07-02,1.6,171.2,67.5,1006.3,331.8,26.4,30.3,22.5,0,933,559368,1.66795383361222,0.21,12.58,52.42,71.54,52.58,31.29,NA,3.92
"2847",2019-07-03,1.5,202.4,62.6,1005.2,326.6,27,31.3,22.5,0,922,547932,1.68269055284232,0.23,4.9,38.1,45.24,67.76,30,NA,2.1
"2848",2019-07-04,1.8,146.4,61.2,1006.9,329.7,26.8,30.2,22.9,0,825,475789,1.73396190328066,0.28,4.5,36.54,40.67,67.92,28.17,NA,2.42
"2849",2019-07-05,2,234.2,61.8,1006.3,333.3,27.2,32.4,21.9,0,241,164642,1.46378202402789,0.2,1.04,20.33,16.46,56.4,42.5,NA,1.29
"2850",2019-07-06,2.1,230.5,75.8,1003,303.4,26.6,30.1,22.9,1.4,194,120968,1.60372991204285,0.2,2.42,21.04,19.71,51.43,41.96,NA,1
"2851",2019-07-07,2,161,74.9,1002.8,249.2,26.8,30,23.3,0.8,1188,656162,1.81052849753567,0.27,4.38,39.5,42.92,44.71,33.21,NA,1.12
"2852",2019-07-08,2.1,195.7,62.6,1003.3,90.5,25.8,30.2,22.4,4.1,902,530687,1.69968361765033,0.2,1.42,19.46,16.38,80.54,23.17,NA,1.21
"2853",2019-07-09,2.7,180.7,58.4,1001.8,248.1,25.9,29.7,21.7,0,967,549361,1.76022688177719,0.27,1.29,20.5,17.83,82.83,22.04,NA,1.46
"2854",2019-07-10,2.2,237.5,57,1004.4,342.7,25.8,30.6,20.9,0,802,450556,1.78002290503289,0.26,4.79,39.17,42.25,63.25,34.33,NA,1.67
"2855",2019-07-11,2.3,221.6,59.8,1004.3,341.1,26.4,31.2,20.5,0,845,483035,1.7493556367551,0.2,1.38,19.5,16.46,76.67,20.62,NA,1.38
"2856",2019-07-12,2.1,219.7,71.1,1005.6,332.5,26.2,30,22.1,0,284,189734,1.49683240747573,0.21,2.58,30.17,29.25,60.42,18.67,NA,1.58
"2857",2019-07-13,1.7,221.2,63.1,1004.9,311.6,26.4,30.7,21.9,0,187,121128,1.54382141205997,0.2,1.12,21.62,17.5,68.54,16.58,NA,1.79
"2858",2019-07-14,1.8,172.3,61.4,1001.7,205.4,24.9,27.5,22.7,1.7,1131,630708,1.7932228543161,0.21,1.39,16.7,16.13,74.65,20.17,NA,1.62
"2859",2019-07-15,2.4,189.8,65.1,1002.2,326.9,25.1,28.1,22.2,0,1002,572767,1.74940246208319,0.24,2.21,16.62,19.92,83.54,20.76,NA,1.79
"2860",2019-07-16,2.8,249.1,57.4,1006.1,343.6,26.1,29.6,22.1,0,949,552012,1.71916552538713,0.22,1.79,17.62,20.21,72.79,19.46,NA,1.21
"2861",2019-07-17,2.1,229.1,71.2,1004.8,224,24.6,30,19.9,1.6,910,539832,1.68570962818062,0.2,2.29,19.62,22.79,76.67,18.62,NA,1.96
"2862",2019-07-18,2,188.2,64.4,1005.2,311.6,25.3,29.3,21.2,0,782,457215,1.71035508458821,0.5,2.96,23.42,27.83,63.46,18.17,NA,1.54
"2863",2019-07-19,1.7,178.1,75.4,1006.8,208.2,25.2,29,21.5,0,272,195610,1.39052195695517,0.2,2.54,21.92,26.04,65.75,18.25,NA,1.75
"2864",2019-07-20,1.7,191.6,71.7,1007.3,318.4,26.4,30.2,21.9,0,200,130310,1.53480162688972,0.2,1.5,19.33,21.58,58.58,18.5,NA,2.08
"2865",2019-07-21,1.6,164,69.3,1011.1,315.9,26.2,31.1,22.3,0,1144,652630,1.75290746671161,0.25,11.58,49.83,67.5,36.5,28.29,NA,3.62
"2866",2019-07-22,1.4,183.2,63.7,1011.4,316,27.4,32.5,22.2,0,888,525386,1.69018588237981,0.26,8.71,38.92,52.04,49.88,29.88,NA,2.42
"2867",2019-07-23,1.7,206.6,56.4,1007.9,321.3,28.1,33.3,22.7,0,917,562435,1.6304106252278,0.24,4.25,31.12,37.46,43.96,21.92,NA,2.08
"2868",2019-07-24,1.5,171.8,70.4,1006.6,315.8,27.3,32,22.6,0,720,425762,1.69108562999986,0.22,7,34.54,45.25,32.21,24.88,NA,2.21
"2869",2019-07-25,1.5,196.4,71.3,1005,317.5,27.3,31,23,0,787,452970,1.73742190432037,0.21,4.43,30.76,37.1,64.05,21.26,NA,2.1
"2870",2019-07-26,1.8,161.6,54.4,1001.1,269.7,28.1,32.7,23.3,0,234,160903,1.45429233761956,0.2,1.67,15.25,17.71,71.8,15.29,NA,1
"2871",2019-07-27,2.2,97.9,80.5,995.9,140.6,23.7,26,18,34.6,192,129957,1.47741175927422,0.2,1.62,8.71,11.25,61.96,9.29,NA,1.33
"2872",2019-07-28,2.5,231.3,56.6,999.4,337.9,23.3,27.5,18.6,0,1083,607765,1.78193874277064,0.24,3.42,18.96,24.04,43.88,18.83,NA,1.04
"2873",2019-07-29,1.9,199.6,73.7,1001.2,326.8,25,28.8,20.1,0,854,527844,1.61790225900077,0.2,2.52,18.22,21.87,51.22,25.22,NA,1.04
"2874",2019-07-30,2,183,73.1,1005.3,255.7,25.9,29.2,23,0,810,468372,1.72939458379237,0.2,2.25,18.33,21.67,59.04,22.25,NA,1.33
"2875",2019-07-31,1.7,173.9,66.7,1007.7,274.6,24.4,26.5,22.2,0,814,500488,1.62641262128163,0.23,1.96,18.17,21.17,76.75,19.83,NA,1
"2876",2019-08-01,2.7,101.3,51.6,1004.2,297.6,25.4,29.3,21.3,0,750,460258,1.62952083396704,0.22,4.1,19.9,26.14,88.9,20.1,NA,1.38
"2877",2019-08-02,2,248.1,49.1,1005.1,317.8,26.4,32,21.4,0,267,192357,1.38804410549135,0.2,4.62,17.25,24.46,94.21,17.5,NA,1.38
"2878",2019-08-03,2,204.4,54.5,1005.1,315.1,26.8,30.8,22.7,0,254,163814,1.55053902596848,0.2,3.96,15.42,21.33,87.71,17.79,NA,1.17
"2879",2019-08-04,1.8,242.8,63.8,1004.9,308.5,26.8,30.8,22.2,0,970,568811,1.70531160613982,0.2,6.38,30.67,40.04,73.42,22.42,NA,2.08
"2880",2019-08-05,1.4,177.6,52.2,1004.8,306.8,27.8,32.8,22.7,0,765,472932,1.61756869909416,0.2,3.75,18.42,23.38,60.86,24.55,NA,1.21
"2881",2019-08-06,1.8,117.8,75.1,1002.5,280.1,26.9,30.9,24.3,0,679,423700,1.60254897333019,0.2,1.25,16.42,15.74,NA,26.04,NA,1
"2882",2019-08-07,2,138.7,78.5,1001.7,193.1,26.3,28.9,24.5,0,636,405333,1.56908023773046,0.2,2.45,20.18,23.14,NA,37.08,NA,1
"2883",2019-08-08,2,234.7,74,1002.4,288,27.5,30.5,23.7,0,646,399169,1.61836214736114,0.2,3.62,21.21,26.87,NA,30.22,NA,1
"2884",2019-08-09,1.8,246.4,74.9,1002.4,306.8,27.9,32,23.8,0,316,225361,1.40219470094648,0.2,3.46,15.62,20.75,60.7,26.36,NA,1.12
"2885",2019-08-10,2.3,111.5,74.2,1006.4,289.9,27.3,31.1,25.3,0,156,95692,1.63023032228399,0.2,4.75,11.75,19,64.42,21.58,NA,1.58
"2886",2019-08-11,2.3,158.2,70.5,1004.3,281.5,27,30.5,24,0,966,542925,1.7792512778008,0.2,5.58,13.29,21.67,63.08,14.59,NA,1.25
"2887",2019-08-12,2.2,228.3,70.4,1006.1,235.5,24.4,28.1,20.3,19.8,834,510986,1.63213864959118,0.2,5.42,12.04,19.88,65.25,15.58,NA,1.29
"2888",2019-08-13,3.1,252,55.6,1008.6,293.8,23.3,26.9,19.7,0,730,456739,1.59828698665978,0.2,5.04,15.42,23.12,61.75,18.67,NA,1.33
"2889",2019-08-14,1.9,136.8,68.5,1008.7,297.7,24,27.3,20.6,0,211,146262,1.44261667418742,0.2,5.33,13.38,21.46,54.29,19.71,NA,1.25
"2890",2019-08-15,1.9,163.7,76.7,1008.9,241.1,25.4,29.2,21.7,0,686,434328,1.5794514744617,0.2,5.67,14.46,22.88,49.54,15.71,NA,1.08
"2891",2019-08-16,1.8,171.8,82.9,1008.3,147.7,24.1,28.2,21.7,4.5,256,163397,1.56673623138736,0.2,6.21,13.83,23.25,53.92,17.42,NA,1.12
"2892",2019-08-17,2.1,247.7,77.6,1006,296.7,25.7,29.2,21.8,0,232,154052,1.5059849920806,0.2,4.88,14.96,22.29,47.83,19.17,NA,1
"2893",2019-08-18,1.9,209.1,79.5,1003.5,284.6,26.3,30,22.3,0,964,584538,1.6491656658763,0.2,3.13,10.43,15.13,54.12,16.04,NA,1
"2894",2019-08-19,3.7,85.2,73.9,1006.6,237.1,25.3,27.7,24,0,804,490001,1.6408129779327,0.2,1.38,13.17,15,67.92,15.38,NA,1.21
"2895",2019-08-20,2.7,159.3,59.9,1009.5,162.3,24.9,27.5,22.5,0,675,410809,1.64309934787213,0.2,1.33,11.17,12.83,72.42,13.83,NA,1.42
"2896",2019-08-21,2.2,242.9,66.9,1010.1,272.3,24.3,28.4,19.7,0,780,489010,1.59505940573812,0.2,2,14.88,16.83,79.67,17.36,NA,1.54
"2897",2019-08-22,1.9,223.5,64,1010.1,283.2,25.7,29.5,21.8,0,709,443664,1.59805618666378,0.2,2.25,28.38,31.71,72.58,18.29,NA,2.04
"2898",2019-08-23,1.4,182.4,61.8,1010.2,277.2,25,28.6,20.7,0,299,197876,1.51104732256565,0.2,7.04,40.42,50.96,64.38,23.88,NA,3.25
"2899",2019-08-24,1.5,206.4,64.5,1009.1,278.1,25.8,30.5,21.1,0,224,150635,1.48703820493245,0.2,1.75,19.79,21.83,77.42,18.46,NA,2.12
"2900",2019-08-25,1.7,250.1,66,1007.9,281.9,26,30.5,21.6,0,993,613077,1.61969866754095,0.2,6.88,35.88,45.79,58.75,24.29,NA,2.42
"2901",2019-08-26,1.4,204.2,63.5,1007.2,233,25.6,31.4,21,0,791,480905,1.64481550410164,0.2,3,25.21,29.75,46.96,20.62,NA,1.12
"2902",2019-08-27,1.6,153.5,79.3,1006.7,79.2,23.5,25.4,19.8,24.9,790,485035,1.62874844083417,0.2,3.58,23.12,28.42,63.33,21.88,NA,1.5
"2903",2019-08-28,1.5,207,69.4,1007.3,263.5,25.1,29.1,21.3,0,726,437364,1.6599445770571,0.2,5.52,25.52,34.1,67.25,21.26,NA,1.33
"2904",2019-08-29,1.6,233.1,62.1,1009.4,259.5,26.2,31.1,21.3,0,662,412422,1.60515200450024,0.2,10.21,38.67,54.12,69.79,24.73,NA,2.33
"2905",2019-08-30,1.5,214.2,59.7,1009.3,268.9,26.8,30.9,22.3,0,268,193141,1.38758730668268,0.2,3.08,28.46,33,78.96,20.58,NA,1.92
"2906",2019-08-31,1.7,217.3,58.2,1005.7,232.1,26.8,30.6,22.5,0,176,123491,1.42520507567353,0.2,3.08,20.92,25.5,68.08,16.83,NA,1.83
"2907",2019-09-01,1.5,198.6,70.1,1005.2,183.6,25.1,28.8,21.3,0,1010,610060,1.65557486148903,0.2,3.17,20.58,25.33,58.08,15.71,NA,1.75
"2908",2019-09-02,2.1,198.9,68.5,1008.5,203.4,24.7,28.1,21.5,0.3,880,551687,1.59510737066489,0.2,2.88,20.5,24.75,62.71,17.33,NA,1.88
"2909",2019-09-03,1.9,221.7,64,1010.9,273.3,24,28.5,20.4,0,829,527503,1.57155504328885,0.21,5.54,30.67,39.08,69.54,21.62,NA,2.58
"2910",2019-09-04,1.7,241.1,64.1,1008.5,268.7,24.4,29.1,19.2,0,789,478988,1.64722289493683,0.2,3.08,18.04,22.92,60,21.54,NA,1.58
"2911",2019-09-05,2.6,222.5,67.8,1007.9,180.8,22.5,27,18.7,1.9,689,423828,1.62565946563228,0.42,4.42,23.96,30.67,47.88,18.54,NA,1.79
"2912",2019-09-06,2.4,226,49.4,1009.6,261.3,22.2,25.5,18.6,0,257,168187,1.52806102730889,0.21,2.17,14.67,17.79,66.5,18.25,NA,1.33
"2913",2019-09-07,2.1,218.5,62.9,1010,225.6,21.8,25,18.1,0,175,127122,1.37663032362612,0.2,2.25,12.83,16.08,60.04,15.42,NA,1.29
"2914",2019-09-08,2.1,101.2,75,1008.1,166.3,21.2,25.3,17.9,6.1,995,578666,1.71947202704151,0.2,3.75,18.71,24.25,55.5,14.71,NA,1.29
"2915",2019-09-09,2.3,135.9,71.8,1005.3,219.6,22.1,24.3,19.9,0,809,507965,1.59262941344384,0.2,4.21,22.12,29.08,41.96,13.8,NA,1
"2916",2019-09-10,2,133.4,91.7,1000.7,27.4,16.2,23.5,14.1,44.7,187,124624,1.50051354474259,0.2,1.42,8.92,11.17,74.08,11.74,NA,1
"2917",2019-09-11,4.2,49.5,59.9,1009.3,191.4,21.4,25.4,15.1,6.2,924,551939,1.67409804344321,0.29,10.58,35.21,51.38,67.21,21,NA,1.71
"2918",2019-09-12,2,140.3,54.2,1016.9,246.4,23,28,18.6,0,896,545793,1.64164802406773,0.21,3.1,29.15,33.6,80.45,19.67,NA,1.1
"2919",2019-09-13,2.6,103.9,57.5,1017.2,111,22.7,26.6,18.5,0.3,269,181108,1.48530158800274,0.2,2.04,15.79,18.58,95.88,15.88,NA,1.46
"2920",2019-09-14,3,74.8,53.5,1014.7,193.6,24.1,26.7,20.8,0,188,128172,1.46677901569766,0.2,1.33,13.21,15.12,93.12,19.29,NA,1.54
"2921",2019-09-15,2.9,81.2,56.9,1012.4,217.2,23.5,26.6,19.4,0,1197,668856,1.78962287846711,0.28,6,39.38,48.46,64.75,21.75,NA,1.54
"2922",2019-09-16,1.5,118.1,51.5,1009.3,213.8,23.5,26.9,20,0,1147,641477,1.78806099049537,0.28,23.17,69.38,104.71,38.33,37,NA,2.67
"2923",2019-09-17,1.1,211.5,67.5,1006.5,231.6,23.1,28,18.7,0,1137,622142,1.82755705289146,0.25,9.08,47.17,60.92,60.5,31.68,NA,1.79
"2924",2019-09-18,1.8,178.6,66.1,1005.5,222.9,23.7,28.4,19.4,0,1129,616674,1.83078903926548,0.25,6.58,35.88,45.79,60.67,24.38,NA,2.04
"2925",2019-09-19,1.5,168.6,72.3,1008.1,208.2,22.8,27.1,19.3,0,1133,639899,1.77059192153762,0.21,4.92,26.71,33.96,72.21,23.12,NA,1.54
"2926",2019-09-20,2.4,118.5,74.8,1009,215.4,22,25.1,18.4,0,309,200416,1.54179307041354,0.2,2.62,16,19.83,64,18.21,NA,1
"2927",2019-09-21,2.2,101.8,84.1,1004.3,68.8,21.3,22.5,19.4,4.2,186,114810,1.6200679383329,0.2,2.67,14.79,18.92,54.54,19.7,NA,1.17
"2928",2019-09-22,2.1,217,81.8,1002.8,191.1,22.3,26.6,18.3,3,1568,736663,2.12851738176072,0.22,5.42,20.67,28.88,48.17,13.6,NA,1.25
"2929",2019-09-23,2,232.6,71.1,1008.7,154.5,21,24.3,17.6,0,331,212580,1.55706087120143,0.2,3.12,22.29,27.17,58.54,21.88,NA,1.83
"2930",2019-09-24,2.7,214.8,70.9,1005,227.3,23,27.7,18.2,0,1716,857317,2.00159334295249,0.2,5.17,23.12,31.04,59.58,16.77,NA,1.92
"2931",2019-09-25,1.6,141,72.2,1006.2,176.7,21.9,24.9,20.4,0,1390,723954,1.92001149244289,0.21,8.92,31.54,45.08,50.18,20.41,NA,1.79
"2932",2019-09-26,1.5,196.6,76.3,1008.6,188.8,21.8,26,18.5,0,1320,681759,1.93616805938755,0.23,13,34.61,54.26,41.3,26.46,NA,1.52
"2933",2019-09-27,1.4,210,87.4,1008.5,103.8,22.4,26.1,19.4,0,337,224800,1.4991103202847,0.2,3.17,21,25.83,50.5,15.46,NA,1.29
"2934",2019-09-28,1.7,148.7,73.9,1010.6,182.9,22.5,25.3,19.7,0,252,163739,1.5390346832459,0.2,2.5,19.54,23.46,58.92,22.04,NA,1.25
"2935",2019-09-29,2.2,239.8,82.5,1006.7,214.3,22.7,27,18.9,0,1819,916166,1.98544805199058,0.25,10.04,33.96,49.12,30.58,22.36,NA,1.62
"2936",2019-09-30,1.6,215.8,79.6,1007,200.4,22.3,26.4,18.9,0,1479,761958,1.94105186900065,0.24,8.96,28.38,41.88,55.21,23.07,NA,1.17
"2937",2019-10-01,2.1,206.6,80.9,1001.2,192.2,22.7,26.9,18.4,0,1304,732953,1.77910452648396,0.22,7.92,29.29,41.42,51.88,15.86,NA,2.25
"2938",2019-10-02,1.7,180.1,65.2,1003.2,196.5,21.7,25.9,18.4,0,1305,705295,1.85028959513395,0.22,6.29,25.92,35.75,49.17,13,NA,1.38
"2939",2019-10-03,2.8,243.8,59.6,1006.2,199.8,20,24.3,16.3,0,1215,638614,1.90255772657662,0.22,7.83,38.39,50.09,48.54,15.54,NA,1.62
"2940",2019-10-04,1.6,190.8,70.7,1006.1,193.5,20.4,25,16.1,0,363,245200,1.48042414355628,0.2,2.96,21,25.25,54.17,20.21,NA,1.33
"2941",2019-10-05,1.5,143,80.8,1006.5,71.3,19.9,21.6,17.7,0,231,159471,1.44853923283857,0.2,2.88,20.25,24.79,42.17,19.54,NA,1.12
"2942",2019-10-06,1.7,89.9,83.1,1007.4,72.7,20.1,22.1,17.5,0,1920,978743,1.96169985379206,0.29,9.71,35.62,50.46,42.58,20.69,NA,1.46
"2943",2019-10-07,1.9,210.3,59.4,1006.5,189.8,20.2,25,16.6,0,1637,837289,1.95511943904673,0.22,8.55,31.36,44.36,48.3,23.42,NA,1.43
"2944",2019-10-08,2,247.5,75.2,1008.8,186.5,21,24.8,17.4,0,1490,759275,1.96239834052221,0.22,9.14,26.82,40.82,39.77,18.75,NA,1.22
"2945",2019-10-09,1.9,206,83.7,1008.6,64.9,20.2,23.8,18.3,0.4,1437,763555,1.88198623543818,0.2,4.33,26.42,32.75,36.92,NA,NA,1
"2946",2019-10-10,1.5,258,76.4,1012.4,54.2,19.2,21.1,18,0,1421,737578,1.92657590112503,0.22,6.5,34.71,44.54,34.71,NA,NA,1
"2947",2019-10-11,1.3,207,82.6,1011.5,73,20.6,23.3,18.4,0,250,164158,1.52292303756137,0.2,4.46,24.71,31.42,43.21,NA,NA,1.17
"2948",2019-10-12,1.6,122,85.2,1010.2,116.5,21.4,24.5,18.6,0,262,179692,1.45805044186719,0.2,1,11.79,12.17,65.79,NA,NA,1
"2949",2019-10-13,2.5,77.1,87,1008.4,116,21.8,23.9,20.2,0,1890,960850,1.96700837799865,0.38,2.17,25.04,27.71,56.83,NA,NA,1
"2950",2019-10-14,2.2,104.8,87.7,1004.1,116.2,21.3,24.2,18.6,2.5,1610,831459,1.93635525022881,0.38,1.88,12.67,15.5,60.04,NA,NA,1
"2951",2019-10-15,3.6,293.9,51.2,1005.7,189.6,17.3,21.5,14,6.3,1483,782333,1.89561222650713,0.35,6.5,32.29,41.88,50.17,NA,NA,1.04
"2952",2019-10-16,2.3,261.8,53.4,1007.9,174.2,18,23.8,12.8,0,1471,780779,1.88401583546689,0.38,21.92,38.96,71.92,57.71,NA,NA,1.67
"2953",2019-10-17,1.7,230.2,60.1,1006.3,169.5,19.7,24.2,14.3,0,853,472545,1.80511908918727,0.25,3.42,29.33,33.83,51.46,15.4,NA,1.04
"2954",2019-10-18,1.5,264.7,62.5,1004.8,110.1,19.9,24.5,16,0,398,256721,1.55032116577919,0.25,10.96,32.67,49.08,42.54,26.17,NA,1.04
"2955",2019-10-19,1.4,229.6,83.2,999.4,128.7,20.5,24.6,16.8,0,237,150435,1.57543124937681,0.23,1.25,13.92,15.5,59.21,19.62,NA,1
"2956",2019-10-20,2.4,227.1,73.6,998.9,127.3,20.7,25.3,16.4,1.5,1911,1004828,1.90181802258695,0.27,3.48,28.52,33,37.48,14.48,NA,1
"2957",2019-10-21,1.7,175.8,73.6,1007.5,34.4,16.4,18.6,14.7,0.1,1495,792276,1.8869686826308,0.22,1.62,17.96,19.83,53.79,16.39,NA,1
"2958",2019-10-22,4.6,89.9,85,1001.1,44.6,18.1,21,14.6,57.4,1512,819230,1.84563553580801,0.29,16,36.9,61.05,37.1,NA,NA,1
"2959",2019-10-23,2,210.9,80.2,997.7,80.5,16.6,19.2,13.5,4.2,1287,688415,1.86951184968369,0.27,14.21,23.21,44.67,39,NA,NA,1.08
"2960",2019-10-24,2.2,283.6,68.9,1005.3,163.6,16,19.8,12,0,1221,680493,1.79428737694583,0.27,6.38,32.12,41.42,35.04,NA,NA,1.04
"2961",2019-10-25,1.7,219.8,69.2,1011.4,162.5,16.8,22.9,13.4,0,332,229595,1.44602452143993,0.25,12.79,43.71,62.92,28.5,NA,NA,1.12
"2962",2019-10-26,1,213.8,73.3,1012,156.1,17.1,23.2,12.2,0,234,166366,1.4065373934578,0.22,3.57,29.57,34.57,45.74,NA,NA,1
"2963",2019-10-27,1.1,265.1,81.9,1011.4,148,17.4,23,13.3,0,1988,991636,2.00476787853608,0.26,3.92,38.12,44.12,43.25,NA,NA,1.12
"2964",2019-10-28,1.6,268.3,82.4,1007.7,74.8,17.6,21,14.8,0,1536,810289,1.89561995781752,0.33,12.96,36.79,55.79,35.46,NA,NA,1.08
"2965",2019-10-29,1.5,279.5,81.9,1006.9,123.3,18.1,22.4,14.7,0,1381,743980,1.85623269442727,0.39,34.75,46,99.08,30.67,NA,NA,1.33
"2966",2019-10-30,1.3,223,71.8,1009.5,146.2,19,24.5,14.2,0.1,1325,708634,1.8697945624963,0.24,5.96,35.54,44.25,36.96,NA,NA,1.21
"2967",2019-10-31,1.5,246.5,74.5,1009,80.4,18.5,22.6,15.8,0.6,286,196573,1.45493022948218,0.21,6.75,34,44.04,28.29,NA,NA,1.58
"2968",2019-11-01,0.9,220.8,81.8,1006,112.6,17.1,21.3,13.1,0,516,319758,1.61372037603438,0.47,5.71,27.38,35.38,28.5,NA,NA,1
"2969",2019-11-02,1.6,251.6,74.1,995.8,128.5,19.3,25.2,15.4,0.1,263,174780,1.50474882709692,0.21,1.46,9.96,11.5,61.75,NA,NA,1.08
"2970",2019-11-03,4.3,281,50,989.6,123.5,18,20.7,16.1,0.2,2093,1024459,2.04302954046965,0.27,5.61,26.87,35.35,47.77,NA,NA,1.04
"2971",2019-11-04,3,274.3,53.1,994.5,116.5,18.7,23.6,14.3,0,1741,918943,1.89456799823275,0.25,6.96,16.96,27.38,59.54,NA,NA,1
"2972",2019-11-05,3.4,285.4,48.8,994.6,139.6,15.9,18.7,12.1,0,1697,883127,1.92158092777143,0.21,3.55,12.14,17.41,52.82,NA,NA,1
"2973",2019-11-06,4.4,304.5,56.6,999.7,142.8,14,18.7,10.9,0,1605,879066,1.82580147565712,0.24,8.25,23.69,36.12,45.06,NA,NA,1.38
"2974",2019-11-07,1.9,286.8,56.5,997.6,74.2,13.4,17.9,8.7,0,1497,781445,1.91568184581129,0.22,5.71,11.42,19.88,59.38,NA,NA,1
"2975",2019-11-08,4.3,292.9,52.8,997.9,124.6,10.9,14.9,8.7,0,398,269377,1.47748322982289,0.24,4,18.83,24.96,49.88,NA,NA,1
"2976",2019-11-09,3.1,285.2,56.9,1002.8,110.8,11.7,15.4,8.1,0,277,192698,1.43748248554733,0.22,3.33,13.88,19,45.88,NA,NA,1
"2977",2019-11-10,2.1,245.8,67.4,999.6,106.1,10.9,16,7.8,3.1,2161,1085892,1.99006899396993,0.2,5.12,16.25,23.96,46.21,NA,NA,1
"2978",2019-11-11,5,306.6,50.8,1000.7,113.3,11.1,16,7.2,0,1875,952214,1.96909518238547,0.33,6.36,21.09,30.91,44.91,NA,NA,1.09
"2979",2019-11-12,3.4,285.5,51.5,998.3,134.5,12.6,17.3,8.6,0,1711,923017,1.85370366959655,0.32,10.29,32.17,47.75,30.83,NA,NA,1.29
"2980",2019-11-13,1.5,263.7,72.4,997,59.2,11.3,15,9,0.1,1561,857376,1.82067144403389,0.21,9,30.63,44.21,31.21,NA,NA,1.11
