"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","no","no2","nox","o3"
"1226",2015-01-24,NA,NA,34.7916666666667,NA,NA,11.0520833333333,14.6,7.5,NA,448,308082,1.45415830850228,2.25,9.42,12.04,50.79
"1227",2015-01-25,NA,NA,29.6875,NA,NA,10.95625,14.3,5.6,NA,267,188681,1.41508683969239,4.17,23.42,28.79,52.04
"1228",2015-01-26,NA,NA,46.1666666666667,NA,NA,8.94166666666667,11.8,5.6,NA,3420,1601307,2.13575535484451,15.5,40.71,64.04,24.62
"1229",2015-01-27,NA,NA,60.3125,NA,NA,10.1333333333333,13.3,6.9,NA,2642,1285794,2.05476149367628,22.14,40.86,74.33,21.52
"1230",2015-01-28,NA,NA,65.1875,NA,NA,9.33541666666667,13.2,5.8,NA,2514,1259094,1.99667379877912,17.79,42.21,69,23.42
"1231",2015-01-29,NA,NA,55.7708333333333,NA,NA,12.6604166666667,16.9,6.9,NA,2461,1233112,1.99576356405582,15.46,37.04,60.46,26.88
"1232",2015-01-30,NA,NA,49.6875,NA,NA,13.7958333333333,17.5,10.1,NA,2338,1153917,2.02614226153181,3.62,21.04,26.29,47.79
"1233",2015-01-31,NA,NA,56.0833333333333,NA,NA,10.7708333333333,14.3,7.4,NA,559,372641,1.50010331659694,2.67,14.67,18.33,48.5
"1234",2015-02-01,NA,NA,52.3541666666667,NA,NA,8.04166666666667,12.2,5.7,NA,306,199153,1.53650710760069,1.88,6.62,9,56.71
"1235",2015-02-02,NA,NA,55.3333333333333,NA,NA,7.59583333333333,10.2,4.4,NA,3679,1714135,2.14627202641566,15.92,41.96,65.88,29.71
"1236",2015-02-03,NA,NA,74.5,NA,NA,7.525,9.1,5.7,NA,2829,1355460,2.08711433756806,15.75,33.75,57.58,25.04
"1237",2015-02-04,NA,NA,68.0625,NA,NA,5.61041666666667,7.2,3.1,NA,2433,1278071,1.90365011020515,6.17,33.71,42.62,35.71
"1238",2015-02-05,NA,NA,40.4791666666667,NA,NA,7.21666666666667,11.7,4.2,NA,2492,1314722,1.89545774696095,18.75,43.5,71.88,28.79
"1239",2015-02-06,NA,NA,37.7916666666667,NA,NA,5.43125,8.6,2.2,NA,2387,1224907,1.94871937216458,8.38,35.96,48.29,32.71
"1240",2015-02-07,NA,NA,54.1875,NA,NA,6.73958333333333,9.7,3.2,NA,625,419907,1.48842481787634,4.83,31.38,38.54,25.79
"1241",2015-02-08,NA,NA,51.5833333333333,NA,NA,7.82916666666667,11.5,4.9,NA,332,228856,1.45069388611179,2.79,22.71,26.67,35.12
"1242",2015-02-09,NA,NA,58.7291666666667,NA,NA,7.94791666666667,12.8,4.4,NA,4002,1827050,2.19041624476615,19.62,51.92,81.67,23.62
"1243",2015-02-10,NA,NA,59.1666666666667,NA,NA,9.33125,16.2,4.1,NA,3014,1505114,2.00250612245983,40.43,69.52,131.14,15.05
"1244",2015-02-11,NA,NA,68.2291666666667,NA,NA,8.01666666666667,13.7,2.9,NA,2867,1483043,1.93318737218004,74.46,76.08,173.96,14.19
"1245",2015-02-12,NA,NA,75.9583333333333,NA,NA,9.34375,13.4,4.8,NA,2649,1381243,1.9178377736575,57.46,71.25,158.54,20.21
"1246",2015-02-13,NA,NA,65.3333333333333,NA,NA,12.4166666666667,16.3,9.7,NA,2477,1305853,1.89684443807994,36.38,68.08,123.58,18.83
"1247",2015-02-14,NA,NA,62.2083333333333,NA,NA,11.5645833333333,15.6,6.7,NA,666,442979,1.50345727449834,22.54,40.96,75.17,26.08
"1248",2015-02-15,NA,NA,69.5625,NA,NA,11.1729166666667,14.5,8.7,NA,380,247008,1.53841171136158,5.25,29.96,37.96,29.96
"1249",2015-02-16,NA,NA,64.875,NA,NA,11.0770833333333,15.3,6.1,NA,3743,1786772,2.09483918485403,40.62,65.79,127.75,13.21
"1250",2015-02-17,NA,NA,58.6458333333333,NA,NA,12.3958333333333,15.2,10,NA,3272,1594244,2.05238344945943,23.17,55.25,90.21,18.29
"1251",2015-02-18,NA,NA,60.6458333333333,NA,NA,11.71875,14.8,8.2,NA,2942,1478949,1.98925047449236,12.96,38.29,57.83,30.67
"1252",2015-02-19,NA,NA,66.3541666666667,NA,NA,10.1395833333333,13.6,6.8,NA,2582,1392775,1.85385291953115,9.88,40.33,55,37.62
"1253",2015-02-20,NA,NA,75.7291666666667,NA,NA,9.68333333333334,13.6,5.2,NA,2493,1300777,1.91654680241117,26.19,66.1,105.71,23.73
"1254",2015-02-21,NA,NA,70.0833333333333,NA,NA,10.2041666666667,12.5,6.5,NA,593,382620,1.54984057289216,2.38,36.5,39.75,43.75
"1255",2015-02-22,NA,NA,31.1458333333333,NA,NA,10.85,16.2,6.7,NA,344,245009,1.40403005603876,3.42,25.12,29.62,55.17
"1256",2015-02-23,NA,NA,64.4375,NA,NA,11.7791666666667,17.7,6.6,NA,3593,1727864,2.07944606751457,17.83,45.38,72.08,22.75
"1257",2015-02-24,NA,NA,47.7291666666667,NA,NA,11.15,14.8,8.3,NA,2748,1428834,1.92324650729196,3.2,19.2,23.1,46.6
"1258",2015-02-25,NA,NA,47.5625,NA,NA,12.0875,18.2,7.7,NA,2278,1229311,1.85307054114053,10.67,41.5,57.67,35.5
"1259",2015-02-26,NA,NA,76.6666666666667,NA,NA,11.4354166666667,15.4,7.3,NA,2250,1196093,1.88112462826887,51.62,71.75,150.25,8.58
"1260",2015-02-27,NA,NA,66.2291666666667,NA,NA,12.0145833333333,14.4,9,NA,2001,1079840,1.85305230404504,25.54,49.29,88,26.29
"1261",2015-02-28,NA,NA,51.0208333333333,NA,NA,10.50625,13.4,6,NA,475,311002,1.52732136770825,3.42,34.04,38.83,43.29
"1262",2015-03-01,NA,NA,68.0416666666667,NA,NA,13.6020833333333,16.8,9.7,NA,281,195938,1.43412712184467,20.08,61.71,92.29,15.71
"1263",2015-03-02,NA,NA,67.4791666666667,NA,NA,16.49375,22.8,13.1,NA,3148,1580931,1.99123174888721,11.62,40.71,58.04,21.83
"1264",2015-03-03,NA,NA,75.1458333333333,NA,NA,13.64375,16.4,11.7,NA,2241,1179052,1.90067952897752,6.18,34.59,43.82,29.56
"1265",2015-03-04,NA,NA,75.6458333333333,NA,NA,10.4020833333333,13.8,7.4,NA,2070,1118417,1.85083023594956,30.1,65.05,110.52,39.4
"1266",2015-03-05,NA,NA,37.2291666666667,NA,NA,12.4020833333333,20.1,6.3,NA,1934,1076189,1.79708211104183,11,38.21,54.62,55.54
"1267",2015-03-06,NA,NA,56.2708333333333,NA,NA,11.1979166666667,15.2,6.9,NA,1808,967233,1.86924970508657,33.04,60.46,110.71,33.5
"1268",2015-03-07,NA,NA,68.9375,NA,NA,11.4625,15.8,6.7,NA,487,332945,1.4627040502185,13.83,41.58,62.25,42.29
"1269",2015-03-08,NA,NA,72.0833333333333,NA,NA,11.26875,15.2,7,NA,252,168570,1.49492792311799,7.54,46.25,57.12,47.33
"1270",2015-03-09,NA,NA,71.1041666666667,NA,NA,12.725,17.1,9.5,NA,2681,1350600,1.98504368428846,33.42,76.96,127.92,29.38
"1271",2015-03-10,NA,NA,68.2708333333333,NA,NA,12.8833333333333,17.4,8.8,NA,2182,1128265,1.93394282371606,27.42,74.83,116.12,33.21
"1272",2015-03-11,NA,NA,72.1458333333333,NA,NA,13.6020833333333,19.6,8.3,NA,1973,1056390,1.86768144340632,79.75,103.25,212.91,15.88
"1273",2015-03-12,NA,NA,76.6041666666667,NA,NA,13.1333333333333,18,9.6,NA,1915,1038258,1.84443558344843,52.54,59.42,139.42,47.67
"1274",2015-03-13,NA,NA,75.1666666666667,NA,NA,13.0770833333333,16.2,9.4,NA,1647,907225,1.81542616219791,17.71,53.42,79.88,63.88
"1275",2015-03-14,NA,NA,69.3333333333333,NA,NA,8.93958333333333,12.7,6.2,NA,329,221029,1.4884924602654,1.58,28.17,29.46,61.54
"1276",2015-03-15,NA,NA,67.4791666666667,NA,NA,9.3375,13.6,4.3,NA,208,146635,1.41848808265421,3.58,36.83,41.67,44.58
"1277",2015-03-16,NA,NA,70.1875,NA,NA,10.0083333333333,12.7,7.7,NA,2585,1247608,2.07196491205571,10,43.71,58.38,40.09
"1278",2015-03-17,NA,NA,71.8333333333333,NA,NA,11.5666666666667,14.8,6.6,NA,1914,988352,1.93655701612381,9,35.04,48.46,49
"1279",2015-03-18,NA,NA,76.2916666666667,NA,NA,13.6333333333333,15.4,12.5,NA,1725,967797,1.78239858152071,3.92,18.12,23.33,79.96
"1280",2015-03-19,NA,NA,63.25,NA,NA,14.5854166666667,16.6,11.6,NA,1569,887890,1.76711079075111,3,20.92,24.67,84
"1281",2015-03-20,NA,NA,67.2083333333333,NA,NA,14.5729166666667,15.7,13.7,NA,1478,791697,1.86687583759949,5.83,23.33,31.42,85.21
"1282",2015-03-21,NA,NA,90.8958333333333,NA,NA,13.5333333333333,15.6,12.2,NA,354,263037,1.34581826891274,1.46,7.67,9.21,84.08
"1283",2015-03-22,NA,NA,70.4583333333333,NA,NA,13.1104166666667,15.6,11.1,NA,218,154243,1.41335425270515,1.46,13.96,15.58,70.62
"1284",2015-03-23,NA,NA,78.0833333333333,NA,NA,13.5645833333333,15.3,12.6,NA,2263,1133822,1.9959041189887,4.54,20.08,26.25,80.96
"1285",2015-03-24,NA,NA,79.9375,NA,NA,12.9583333333333,14.8,12.2,NA,1736,944701,1.837618463408,3.38,21.88,26.25,74
"1286",2015-03-25,NA,NA,76.8541666666667,NA,NA,11.4104166666667,12.8,10,NA,1516,828422,1.82998520077931,8,36,47.35,44.71
"1287",2015-03-26,NA,NA,62.7708333333333,NA,NA,11.90625,16.1,6.5,NA,1487,795141,1.87010857193881,12,49.54,67.17,39.88
"1288",2015-03-27,NA,NA,68.4166666666667,NA,NA,13.4583333333333,16.8,10.2,NA,1402,771041,1.81832094531938,10,41.79,56.54,41.12
"1289",2015-03-28,NA,NA,66.6041666666667,NA,NA,16.0645833333333,20.4,11.7,NA,386,267391,1.44357887887027,19.71,37.21,66.96,37.08
"1290",2015-03-29,NA,NA,73.75,NA,NA,14.9041666666667,19,11.6,NA,192,144031,1.33304635807569,5.09,29.77,37.32,44.18
"1291",2015-03-30,NA,NA,66.8958333333333,NA,NA,15.89375,19.3,13.6,NA,1956,982987,1.98985337547699,13.14,44.18,63.86,38.52
"1292",2015-03-31,NA,NA,74.6666666666667,NA,NA,15.93125,18.5,13.5,NA,1591,823496,1.93200695571077,11.96,38.71,56.54,49.38
"1293",2015-04-01,NA,NA,75.75,NA,NA,14.5645833333333,17.5,11.9,NA,1393,759880,1.83318418697689,9.08,43.21,56.58,42.32
"1294",2015-04-02,NA,NA,63.5625,NA,NA,14.4625,17.5,11.4,NA,1119,610596,1.83263565434428,4.54,33.21,40,62.54
"1295",2015-04-03,NA,NA,75.4375,NA,NA,13.975,16.9,10.6,NA,243,166510,1.45937180950093,2.62,32.25,36.08,59.46
"1296",2015-04-04,NA,NA,77.3958333333333,NA,NA,14.28125,17.3,12.6,NA,389,255152,1.52458142597354,3.21,28.29,32.92,63.79
"1297",2015-04-05,NA,NA,65.25,NA,NA,13.9020833333333,16.4,10.7,NA,226,151766,1.48913458877482,1.58,19.38,21.75,68.25
"1298",2015-04-06,NA,NA,58.9166666666667,NA,NA,13.2854166666667,15.8,11.1,NA,270,198048,1.36330586524479,1.83,14.08,16.5,83.38
"1299",2015-04-07,NA,NA,63.0416666666667,NA,NA,12.7229166666667,16.5,9,NA,2005,1027446,1.95144075698382,7.29,33.17,44.08,66
"1300",2015-04-08,NA,NA,58.1458333333333,NA,NA,12.8041666666667,17.4,7.5,NA,1653,896601,1.84362944052037,23,53.88,88.71,60.17
"1301",2015-04-09,NA,NA,65.1666666666667,NA,NA,12.4333333333333,15.9,7.7,NA,1495,833664,1.79328842315369,14.33,40.04,61.5,73.38
"1302",2015-04-10,NA,NA,68.6666666666667,NA,NA,13.6479166666667,16.7,9,NA,1438,787729,1.82550090195994,12.21,49.88,68.38,63.08
"1303",2015-04-11,NA,NA,73.3125,NA,NA,14.2833333333333,17.1,11.4,NA,339,228798,1.48165630818451,2.08,27.92,31,80.12
"1304",2015-04-12,NA,NA,66.2291666666667,NA,NA,14.9020833333333,17.9,12.3,NA,202,140982,1.43280702501028,2.12,26.08,29,85.38
"1305",2015-04-13,NA,NA,66.0833333333333,NA,NA,14.7354166666667,18.2,10.3,NA,1972,983935,2.00419743174092,15.88,67.04,91.08,44
"1306",2015-04-14,NA,NA,63.5208333333333,NA,NA,16.225,21.1,11.2,NA,1396,792260,1.76204781258678,24.62,73.46,110.71,43.04
"1307",2015-04-15,NA,NA,60.1875,NA,NA,16.0333333333333,19.6,10.9,NA,1504,815784,1.84362527335667,18.08,52.67,79.88,56.21
"1308",2015-04-16,NA,NA,80.5208333333333,NA,NA,16.24375,18,14.7,NA,1450,798675,1.81550693335837,4.3,36.96,43.43,69.91
"1309",2015-04-17,NA,NA,76.625,NA,NA,16.2583333333333,20.4,12.9,NA,1249,687133,1.81769759275133,11.71,42.62,60.33,54.25
"1310",2015-04-18,NA,NA,76.4375,NA,NA,16.5104166666667,20.1,12.9,NA,269,181794,1.47969679967436,18.17,62.38,89.88,35.21
"1311",2015-04-19,NA,NA,80.0625,NA,NA,15.5166666666667,19.4,13.5,NA,196,125230,1.56512017887088,2.25,18,21.21,73.88
"1312",2015-04-20,NA,NA,75.3541666666667,NA,NA,15.3541666666667,17.9,12.2,NA,1899,988774,1.92056020890517,11.75,32.46,50.17,58.04
"1313",2015-04-21,NA,NA,71.9166666666667,NA,NA,16.9166666666667,22.1,12.4,NA,1544,816585,1.89080132503046,19.5,45.58,75.33,51.62
"1314",2015-04-22,NA,NA,69.0416666666667,NA,NA,16.0458333333333,19,13.9,NA,1436,756450,1.89834093462886,9.75,44,58.96,56.29
"1315",2015-04-23,NA,NA,75.4375,NA,NA,15.9625,18.9,12.6,NA,1160,637984,1.81822741636154,14,49.83,70.71,57.12
"1316",2015-04-24,NA,NA,72.6458333333333,NA,NA,17.4604166666667,21.3,13.1,NA,1316,676785,1.94448754035624,20,59.92,90.12,47.08
"1317",2015-04-25,NA,NA,82.5208333333333,NA,NA,17.4083333333333,19.2,16.3,NA,262,162401,1.61329055855567,7.58,42.67,54.04,64.83
"1318",2015-04-26,NA,NA,89.0833333333333,NA,NA,16.7416666666667,18.9,14.3,NA,158,104089,1.51793176992766,2.88,23,27.12,67.75
"1319",2015-04-27,NA,NA,66.2083333333333,NA,NA,17.03125,21.3,14,NA,1950,966306,2.01799429994225,4.3,23.67,28.85,56.8
"1320",2015-04-28,NA,NA,60.125,NA,NA,16.1208333333333,19.3,12.8,NA,1529,795334,1.92246276407145,5.79,25.71,34.38,63.29
"1321",2015-04-29,NA,NA,75.7083333333333,NA,NA,16.10625,19.3,12.5,NA,1409,715939,1.96804476359019,15.54,42.5,66.17,52.96
"1322",2015-04-30,NA,NA,74.4583333333333,NA,NA,17.2041666666667,20.8,14.2,NA,1288,675881,1.90566090776335,11.83,43,60.88,53.88
"1323",2015-05-01,NA,NA,76.8958333333333,NA,NA,18.2,22.5,15.1,NA,224,155424,1.44121885937822,4.46,35.5,42.17,67.58
"1324",2015-05-02,NA,NA,70.2916666666667,NA,NA,19.8916666666667,23.8,15.9,NA,396,250782,1.57906069813623,11.46,50.17,67.42,49.58
"1325",2015-05-03,NA,NA,68,NA,NA,21.6145833333333,26.9,17.7,NA,206,128383,1.60457381429005,14,56.58,77.54,47.5
"1326",2015-05-04,NA,NA,86.8541666666667,NA,NA,17.4416666666667,19.5,15.6,NA,1868,926604,2.01596366948556,3.79,25.08,30.67,74.67
"1327",2015-05-05,NA,NA,83.3125,NA,NA,18.0333333333333,20.8,16.7,NA,1511,793135,1.90509812327031,19.38,44,73.29,56.58
"1328",2015-05-06,NA,NA,70.8541666666667,NA,NA,18.8,23.3,15.2,NA,1309,719745,1.81869967835831,22.25,62.62,96.33,38.96
"1329",2015-05-07,NA,NA,62.0416666666667,NA,NA,18.3270833333333,21.6,14.8,NA,1290,697770,1.84874672169913,14.58,54.17,76.29,46.92
"1330",2015-05-08,NA,NA,70.1875,NA,NA,19.8125,25.7,15.7,NA,1242,670606,1.8520561999147,14.67,47.79,70,59.54
"1331",2015-05-09,NA,NA,67.1875,NA,NA,20.56875,24.9,16.9,NA,275,187400,1.46744930629669,9.5,46.5,60.75,55.21
"1332",2015-05-10,NA,NA,70.7291666666667,NA,NA,20.5395833333333,25.9,16.8,NA,187,136256,1.37241662752466,8.75,46,58.88,45.42
"1333",2015-05-11,NA,NA,66.125,NA,NA,20.5229166666667,26.6,15.1,NA,1741,883220,1.97119630443151,38.96,71.04,130.17,27.92
"1334",2015-05-12,NA,NA,70.0416666666667,NA,NA,19.5625,23.2,15.3,NA,1214,652042,1.86184325549581,21.04,60.33,92.21,38.29
"1335",2015-05-13,NA,NA,65,NA,NA,21.8583333333333,27,16.7,NA,1282,700386,1.83041922596968,14.12,57.08,78.25,49
"1336",2015-05-14,NA,NA,78.7916666666667,NA,NA,20.8645833333333,24.9,19.1,NA,1119,617322,1.81266826712801,12.29,42.92,61.62,55.5
"1337",2015-05-15,NA,NA,51.8958333333333,NA,NA,18.4208333333333,25.3,15,NA,1161,622154,1.86609746140023,7.88,26.92,38.88,69.33
"1338",2015-05-16,NA,NA,41.7291666666667,NA,NA,19.7604166666667,23.7,15.3,NA,250,164829,1.51672339212153,10.12,35.58,50.88,73.17
"1339",2015-05-17,NA,NA,64.8333333333333,NA,NA,18.61875,22.7,15.3,NA,134,85335,1.570281830433,4.46,36.79,43.38,68.79
"1340",2015-05-18,NA,NA,54.2916666666667,NA,NA,20.53125,25,15.3,NA,1760,889825,1.9779170061529,14.83,62.42,84.79,43
"1341",2015-05-19,NA,NA,77.9375,NA,NA,17.3625,19.5,14.3,NA,1221,653623,1.86804931894991,8.73,48.64,61.55,42.05
"1342",2015-05-20,NA,NA,86.3125,NA,NA,14.1916666666667,16.5,11.5,NA,1163,643821,1.80640271131262,6.54,23.21,33,51.75
"1343",2015-05-21,NA,NA,71.3333333333333,NA,NA,16.2541666666667,19.9,11.8,NA,1123,628298,1.78736841435115,7.75,32.58,44.08,55.21
"1344",2015-05-22,NA,NA,62.7708333333333,NA,NA,17.2520833333333,20.1,13.4,NA,1115,592763,1.88102158872939,7.25,36.62,47.5,63.54
"1345",2015-05-23,NA,NA,58.6458333333333,NA,NA,17.8083333333333,21.1,13.5,NA,290,187402,1.54747548051782,5.42,36.42,44.17,65.83
"1346",2015-05-24,NA,NA,60.5833333333333,NA,NA,18.5104166666667,21.6,14.9,NA,144,97447,1.47772635381284,4.46,36.75,43.38,65.71
"1347",2015-05-25,NA,NA,66.8541666666667,NA,NA,19.19375,24.7,15.1,NA,1612,809998,1.99012837068733,22.38,58.54,92.62,46.43
"1348",2015-05-26,NA,NA,66.375,NA,NA,19.3375,21.8,17.5,NA,1205,655747,1.83759895203486,4.33,28.42,34.75,67.21
"1349",2015-05-27,NA,NA,71.6041666666667,NA,NA,18.4229166666667,20.9,16,NA,1114,605077,1.84108799375947,3.94,22.56,28.28,72.78
"1350",2015-05-28,NA,NA,70.1458333333333,NA,NA,19.65,23.7,15.4,NA,1074,597798,1.79659349813817,5.36,40.18,47.91,70.64
"1351",2015-05-29,NA,NA,71.6041666666667,NA,NA,19.6,22.9,16.6,NA,982,523948,1.87423179399482,18.5,61.67,89.75,49.46
"1352",2015-05-30,NA,NA,73.1041666666667,NA,NA,19.3729166666667,22.9,16.9,NA,243,162617,1.49430871311118,2.83,28.17,32.33,72.46
"1353",2015-05-31,NA,NA,77.6875,NA,NA,19.675,22,16.8,NA,187,124109,1.50674004302669,2.5,24.67,28.29,78.62
"1354",2015-06-01,NA,NA,59.9166666666667,NA,NA,21.9354166666667,25.5,19.2,NA,305,195112,1.5632047234409,7.58,44.42,55.62,60.38
"1355",2015-06-02,NA,NA,68.3541666666667,NA,NA,21.5666666666667,24.4,18.6,NA,1530,783344,1.9531648930738,10.05,49.91,64.91,53.64
"1356",2015-06-03,NA,NA,62.5625,NA,NA,22.5291666666667,25.8,18.2,NA,1238,700076,1.76837943309012,39.54,76.58,136.62,32.75
"1357",2015-06-04,NA,NA,61.0833333333333,NA,NA,22.53125,27.5,18.2,NA,1045,577260,1.8102761320722,22.38,68.88,102.58,41.75
"1358",2015-06-05,NA,NA,48.8541666666667,NA,NA,23.8,29.2,17.7,NA,1080,596806,1.80963328116674,26.92,79.38,120.04,34.12
"1359",2015-06-06,NA,NA,63.5,NA,NA,22.3833333333333,25.2,18.6,NA,280,192922,1.45136376359358,11.17,46.75,63.54,67.29
"1360",2015-06-07,NA,NA,55.375,NA,NA,23.9479166666667,28.4,19,NA,152,116694,1.30255197353763,8.42,52.96,65.67,69.58
"1361",2015-06-08,NA,NA,54.3125,NA,NA,24.5125,27.7,21.1,NA,1368,726123,1.88397833424916,6.5,53,62.54,72.12
"1362",2015-06-09,NA,NA,64.5,NA,NA,23.19375,25.6,21.6,NA,1166,649283,1.79582708926616,8.88,55.08,68.17,62.83
"1363",2015-06-10,NA,NA,70.5208333333333,NA,NA,22.9145833333333,25.3,20.9,NA,1079,597790,1.80498168253065,5.17,29.25,36.88,81.17
"1364",2015-06-11,NA,NA,75.2291666666667,NA,NA,22.7645833333333,26.5,20.1,NA,938,530188,1.76918376123187,3.25,26.65,31.25,80.09
"1365",2015-06-12,NA,NA,69.9583333333333,NA,NA,22.5583333333333,26,19.3,NA,865,504245,1.71543594879473,8.17,38.21,50.25,60.67
"1366",2015-06-13,NA,NA,80.2916666666667,NA,NA,21.43125,22.9,20,NA,222,141995,1.56343533223001,1.54,10.29,12.38,94.62
"1367",2015-06-14,NA,NA,65.6875,NA,NA,22.55,25.6,19.1,NA,151,107338,1.40677113417429,2.5,22.17,25.88,75.54
"1368",2015-06-15,NA,NA,69.9375,NA,NA,21.6770833333333,24.9,19.8,NA,1280,655145,1.95376596020728,2.83,17.5,21.42,82.71
"1369",2015-06-16,NA,NA,65.0416666666667,NA,NA,20.8333333333333,24.1,17.7,NA,981,539136,1.81957799145299,3.62,36,41.04,74.33
"1370",2015-06-17,NA,NA,64.0625,NA,NA,21.6895833333333,24.4,18.6,NA,995,570253,1.74483957120787,4.42,30.08,36.54,73.21
"1371",2015-06-18,NA,NA,65.7291666666667,NA,NA,22.5458333333333,25.5,18.7,NA,804,457156,1.75869943739118,5.25,35.42,43.04,77.08
"1372",2015-06-19,NA,NA,73.625,NA,NA,22.4666666666667,25,19.9,NA,859,466703,1.84057098411624,4.21,27.75,34,85.92
"1373",2015-06-20,NA,NA,70.8125,NA,NA,23.2,26.1,20.1,NA,237,159207,1.48862801258739,3.33,34.5,39.5,74.92
"1374",2015-06-21,NA,NA,72.4375,NA,NA,23.075,25.9,19.5,NA,146,91763,1.59105521833419,3.96,35.5,41.5,59.92
"1375",2015-06-22,NA,NA,64.4791666666667,NA,NA,24.4,28.3,20.1,NA,1190,656916,1.81149492476968,7,41.25,51.83,65.21
"1376",2015-06-23,NA,NA,60,NA,NA,24.41875,26.1,22.8,NA,885,485440,1.82308833223467,4.25,35.38,41.62,71.75
"1377",2015-06-24,NA,NA,65.7083333333333,NA,NA,22.6520833333333,24.7,20.9,NA,156,110903,1.40663462665573,2.42,23.21,26.5,72.83
"1378",2015-06-25,NA,NA,71.8333333333333,NA,NA,22.5104166666667,24.9,20.2,NA,1063,609103,1.74518923728827,4.79,22.83,29.92,86.29
"1379",2015-06-26,NA,NA,75.2708333333333,NA,NA,24.1854166666667,28.3,20.9,NA,922,513232,1.7964585216822,10.21,42.83,58,61.58
"1380",2015-06-27,NA,NA,77.5208333333333,NA,NA,24.5645833333333,27.1,22.2,NA,264,166823,1.58251560036686,10.25,31.33,46.58,69.62
"1381",2015-06-28,NA,NA,74.75,NA,NA,24.2645833333333,27.3,21.4,NA,174,120372,1.44551889143655,4.33,26.42,32.58,62.88
"1382",2015-06-29,NA,NA,55.4166666666667,NA,NA,26.7458333333333,31.9,22.2,NA,1037,562950,1.84208189004352,16.29,61.42,85.92,46.42
"1383",2015-06-30,NA,NA,61.0625,NA,NA,26.23125,30,22.6,NA,859,488070,1.75999344356342,19.68,66.27,96.05,49.5
"1384",2015-07-01,NA,NA,74.3125,NA,NA,25.0145833333333,27.1,22.1,NA,893,499043,1.78942495937224,8.42,43.17,55.5,49.96
"1385",2015-07-02,NA,NA,64.6666666666667,NA,NA,25.8666666666667,28,23.9,NA,821,474407,1.73058154706823,5,26.67,33.75,77.58
"1386",2015-07-03,NA,NA,60.3541666666667,NA,NA,25.6895833333333,28.6,22.3,NA,839,472235,1.77665780808284,7.79,41.83,53.25,64.17
"1387",2015-07-04,NA,NA,58.3125,NA,NA,26.8125,30.4,23.1,NA,226,132325,1.70791611562441,10.17,66.83,82.17,52.67
"1388",2015-07-05,NA,NA,49.1875,NA,NA,28.7125,33.4,23.3,NA,144,98129,1.46745610370023,10.08,63.29,78.58,62.25
"1389",2015-07-06,NA,NA,50,NA,NA,28.3604166666667,33.5,23.1,NA,1020,540938,1.88561350838728,28.58,94.38,137.79,37.5
"1390",2015-07-07,NA,NA,58.9166666666667,NA,NA,28.0041666666667,31.9,23.8,NA,817,473070,1.72701714334031,23.33,77.33,112.88,41.75
"1391",2015-07-08,NA,NA,74.7291666666667,NA,NA,25.6708333333333,27.6,24,NA,805,478242,1.68324822997562,5.87,28.48,37.04,54.21
"1392",2015-07-09,NA,NA,62.7083333333333,NA,NA,25.8083333333333,28.6,23.9,NA,683,397106,1.71994379334485,6.17,34.62,43.54,58.17
"1393",2015-07-10,NA,NA,69.6458333333333,NA,NA,25.9208333333333,29.2,22,NA,723,398812,1.81288426627082,8.92,51.21,64.54,40.67
"1394",2015-07-11,NA,NA,74.7291666666667,NA,NA,25.2625,26.9,23.1,NA,238,148749,1.60001075637483,2.38,27.79,31.12,66.71
"1395",2015-07-12,NA,NA,77.5,NA,NA,25.8916666666667,28.8,23.3,NA,150,100895,1.48669408791318,2.79,31.08,34.92,51.33
"1396",2015-07-13,NA,NA,77.3125,NA,NA,26.3625,28.6,23.8,NA,925,520375,1.77756425654576,4.33,35.67,42.08,47.46
"1397",2015-07-14,NA,NA,72.9166666666667,NA,NA,26.5729166666667,29,23.5,NA,811,466129,1.73986171210116,6.46,37,46.67,44.88
"1398",2015-07-15,NA,NA,67.375,NA,NA,27,30.3,23.4,NA,748,424112,1.76368506432263,24.96,59.83,97.78,26.38
"1399",2015-07-16,NA,NA,71.3125,NA,NA,26.2208333333333,29.2,23,NA,687,381842,1.79917348013053,18.67,46.46,74.67,45.62
"1400",2015-07-17,NA,NA,82.3125,NA,NA,26.1,28.9,23.6,NA,734,402758,1.82243431539535,5.42,26.42,34.33,47.33
"1401",2015-07-18,NA,NA,72.3958333333333,NA,NA,26.8583333333333,29.5,24.7,NA,184,118580,1.55169505818856,4.21,25.17,31,42.17
"1402",2015-07-19,NA,NA,69.5,NA,NA,26.4541666666667,28.5,24.2,NA,189,128764,1.46780155944208,2.46,24.75,28.38,68.29
"1403",2015-07-20,NA,NA,79.5,NA,NA,26.8729166666667,29.3,24,NA,870,477295,1.82277208016007,7.54,32.5,43.79,45.75
"1404",2015-07-21,NA,NA,71.8958333333333,NA,NA,28.125,30.7,25.6,NA,783,418253,1.87207264502586,11.04,42.08,58.79,31.17
"1405",2015-07-22,NA,NA,67.1666666666667,NA,NA,27.39375,32.5,23.4,NA,782,450387,1.73628457304496,5.92,39.62,48.54,74.96
"1406",2015-07-23,NA,NA,69.7291666666667,NA,NA,27.8895833333333,30.3,24.8,NA,761,438127,1.73693928929283,2.92,35.08,39.29,60.88
