"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","pm10","so2"
"3673",2021-10-09,1.31666666666667,121.8125,80.7916666666667,1011.49375,75.4583333333333,18.2083333333333,20.7,15.9,0,403,288459,1.39707896096152,NA,1.17,21.29,22.21,NA,NA
"3674",2021-10-10,1.08958333333333,203.4375,73.2708333333333,1012.5125,90.3541666666667,18.15625,20.5,15,0,321,204750,1.56776556776557,NA,1.21,15.62,16.71,NA,NA
"3675",2021-10-11,1.58125,275.6875,70.2916666666667,1011.94791666667,187.729166666667,18.3604166666667,24.1,14.9,0,1656,950068,1.74303313026015,NA,3.09,23.09,27.17,NA,NA
"3676",2021-10-12,1.32083333333333,196.604166666667,66.9791666666667,1008.16875,182.479166666667,18.2270833333333,23.3,13,0,363,243657,1.48979918491978,NA,2.54,28.04,31.33,NA,NA
"3677",2021-10-13,1.30208333333333,226.625,70.3541666666667,1009.30416666667,152.645833333333,18.1520833333333,21.9,13.8,0,2117,1155265,1.83247999376766,NA,4.92,31.58,38.79,NA,NA
"3678",2021-10-14,1.50625,214.770833333333,69.0208333333333,1013.05208333333,168.333333333333,17.7958333333333,20.8,14.8,0,1652,890613,1.85490218534874,NA,2.17,24.92,27.92,NA,NA
"3679",2021-10-15,1.61041666666667,206.895833333333,80.4583333333333,1008.40625,121.75,19.4104166666667,23.8,16,0,1450,833499,1.73965415675364,NA,19.92,31.96,62.04,NA,NA
"3680",2021-10-16,1.41666666666667,106.166666666667,80.0833333333333,1008.31875,137.520833333333,18.8958333333333,22.3,16.6,0,436,300023,1.45322191965283,NA,1.29,17,18.08,NA,NA
"3681",2021-10-17,1.31666666666667,142,81.625,1009.96875,147.125,18.3791666666667,22.1,14.3,0,319,232461,1.37227319851502,NA,1.21,20.62,21.54,NA,NA
"3682",2021-10-18,0.741666666666667,207.541666666667,94.8333333333333,1014.07083333333,57.7083333333333,18.3291666666667,21.3,15.9,9.4,2116,1157730,1.82771457939243,NA,12.25,36.88,54.96,NA,NA
"3683",2021-10-19,1.65208333333333,239.229166666667,85.9166666666667,1016.56041666667,158.416666666667,19.8208333333333,23.6,16.3,0.1,1706,955099,1.78620226803714,NA,9.75,28.08,42.79,NA,NA
"3684",2021-10-20,2.49375,247.166666666667,79.6875,1012.25833333333,102.229166666667,20.0041666666667,23.1,17.6,0,1623,945875,1.71587154750892,NA,1.3,15.87,17.48,NA,NA
"3685",2021-10-21,1.42083333333333,173.1875,82.875,1007.89166666667,71.8333333333333,18.5458333333333,20.7,16.1,0,1485,835162,1.77809814143843,NA,2.33,24.92,28,NA,NA
"3686",2021-10-22,1.13125,223.0625,74.8541666666667,1009.60208333333,105.291666666667,17.1020833333333,20.4,14.5,0,1394,786477,1.77246124171463,NA,3.54,32.79,38.38,NA,NA
"3687",2021-10-23,1.31041666666667,253.979166666667,67.2708333333333,1011.9625,151.958333333333,15.4729166666667,20.4,12.4,0,383,260255,1.47163359013275,NA,2.21,23.5,26.75,NA,NA
"3688",2021-10-24,1.13125,220.083333333333,68.0833333333333,1012.92708333333,163.583333333333,17.1833333333333,22.6,11.3,0,258,184116,1.40129049077755,NA,2,19.88,22.5,NA,NA
"3689",2021-10-25,1.19375,173.125,82.6041666666667,1012.18541666667,143.875,16.625,20.8,12,0,2089,1128215,1.85159743488608,NA,11.08,30.71,47.08,NA,NA
"3690",2021-10-26,1.48958333333333,243.020833333333,75.4166666666667,1013.25625,153.0625,17.075,22,12.6,0,1847,982351,1.88018335605094,NA,6.67,28.25,37.92,NA,NA
"3691",2021-10-27,1.55625,153.083333333333,75.5833333333333,1012.6875,127.395833333333,15.8354166666667,20.1,11.3,0,1659,939373,1.76607162437072,NA,8.88,32.79,45.96,NA,NA
"3692",2021-10-28,1.24791666666667,119.291666666667,75.6875,1008.51875,146.25,16.3916666666667,20.7,13.8,0,1490,852229,1.74835636900411,NA,2,26.42,29.17,NA,NA
"3693",2021-10-29,1.36041666666667,233.5,88.0208333333333,1003.25625,79.1666666666667,17.6229166666667,21.7,14.3,23.4,1406,804771,1.74708084660108,NA,7.46,39.67,50.79,NA,NA
"3694",2021-10-30,1.70208333333333,217.479166666667,99.125,998.639583333333,35.4791666666667,18.2041666666667,21.3,16.4,18.5,460,317368,1.44942149176981,NA,5.88,18.79,27.21,NA,NA
"3695",2021-10-31,1.5625,195.958333333333,87.125,998.81875,120,19.7604166666667,25.7,15.9,0.2,309,207421,1.48972379845821,NA,7.61,20.13,31.3,NA,NA
"3696",2021-11-01,1.88333333333333,282.395833333333,63.9583333333333,998.072916666667,126.208333333333,18.2916666666667,23.1,12.6,1.2,413,279505,1.47761220729504,NA,1.5,17.38,19.08,NA,NA
"3697",2021-11-02,2.15416666666667,276.645833333333,53.9166666666667,998.96875,114,14.6895833333333,19.1,11.6,0,2232,1185158,1.88329319803773,NA,2.12,20.67,23.46,NA,NA
"3698",2021-11-03,2.23958333333333,265.041666666667,61.125,994.275,87.5,13.2666666666667,16.2,11,0.2,1910,1040329,1.83595766339302,NA,1.88,17.25,19.58,NA,NA
"3699",2021-11-04,1.7125,217.8125,66.4583333333333,1002.63333333333,97.2916666666667,12.11875,15.9,8.6,0,1730,971690,1.78040321501713,NA,2.83,22.42,26.5,NA,NA
"3700",2021-11-05,1.52916666666667,208.854166666667,65.9166666666667,1009.32291666667,128.541666666667,11.5479166666667,16,8.1,0,1501,878031,1.70950683973573,NA,6.18,35.05,44.23,NA,NA
