"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","o3","pm10","pm2.5","so2","data"
"11692",2010-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,4.21,32.67,38.67,65.5,NA,NA,1.21,2010-05-01
"11693",2010-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,2.75,23.5,27.58,68.88,NA,NA,2.33,2010-05-02
"11694",2010-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,7.42,45,56,41.29,NA,NA,1,2010-05-03
"11695",2010-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,17.46,54.83,81.38,32,NA,NA,1.62,2010-05-04
"11696",2010-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,12.5,49.04,67.62,32,NA,NA,1.71,2010-05-05
"11697",2010-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,6.96,31.96,41.96,58.5,NA,NA,1.38,2010-05-06
"11698",2010-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,5.79,29.92,38.5,72.83,NA,NA,1.83,2010-05-07
"11699",2010-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,3.96,30.42,36.17,76.21,NA,NA,1.96,2010-05-08
"11700",2010-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,10.75,43.38,59.5,40.54,NA,NA,1.83,2010-05-09
"11701",2010-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,26.25,60.54,100.33,32.17,NA,NA,5.46,2010-05-10
"11702",2010-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,9.88,44.17,58.79,54.58,NA,NA,2.17,2010-05-11
"11703",2010-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,4.17,27.54,33.54,74.46,NA,NA,1.21,2010-05-12
"11704",2010-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,9.71,37.38,51.71,50.96,NA,NA,1.17,2010-05-13
"11705",2010-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,12.58,56.96,75.71,34.58,NA,NA,1.25,2010-05-14
"11706",2010-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,5.29,32.83,40.54,52.17,NA,NA,1.62,2010-05-15
"11707",2010-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,4.33,25.5,31.96,66,NA,NA,1.58,2010-05-16
"11708",2010-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,7.67,37.33,48.46,51.21,NA,NA,2.04,2010-05-17
"11709",2010-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,17.12,55.83,81.83,38.67,NA,NA,5.25,2010-05-18
"11710",2010-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,18.25,46.42,74.08,48.83,NA,NA,2.75,2010-05-19
"11711",2010-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,11.5,43.83,60.71,62.25,NA,NA,3,2010-05-20
"11712",2010-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,22.96,69.54,104.25,36.08,NA,NA,4.79,2010-05-21
"11713",2010-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,6.96,52.96,63.04,58.5,NA,NA,2.17,2010-05-22
"11714",2010-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,6.21,34,43.25,66.29,NA,NA,1.5,2010-05-23
"11715",2010-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,9.67,50.08,64.42,59.25,NA,NA,3.71,2010-05-24
"11716",2010-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,17,61.2,87.05,51.15,NA,NA,3.57,2010-05-25
"11717",2010-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,15.71,64.33,87.83,45.58,NA,NA,3.92,2010-05-26
"11718",2010-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3.79,23.92,29.42,81.25,NA,NA,1.96,2010-05-27
"11719",2010-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,9.33,44.12,58.12,50.46,NA,NA,1.42,2010-05-28
"11720",2010-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,4.29,28.17,34.21,69.29,NA,NA,1.92,2010-05-29
"11721",2010-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3.88,32.54,38.04,64.46,NA,NA,2.5,2010-05-30
"11722",2010-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,13.12,34.75,54.33,58.92,NA,NA,2.29,2010-05-31
"11723",2010-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,16.75,34.29,59.79,44.04,NA,NA,2.25,2010-06-01
"11724",2010-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,9.79,27.92,42.46,45.92,NA,NA,1.58,2010-06-02
"11725",2010-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,12.79,40.62,59.92,45.75,NA,NA,4,2010-06-03
"11726",2010-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,22.92,50.71,85.38,31.88,NA,NA,8.25,2010-06-04
"11727",2010-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,12.92,47.71,67.21,40.12,NA,NA,5.33,2010-06-05
"11728",2010-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,4.92,43,50.62,58.96,NA,NA,2.04,2010-06-06
"11729",2010-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,13.08,34.83,54.67,54.77,NA,NA,2.87,2010-06-07
"11730",2010-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,9.54,34.62,48.75,59.25,NA,NA,1.92,2010-06-08
"11731",2010-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,8.04,35.83,47.75,56.58,NA,NA,1,2010-06-09
"11732",2010-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,10.46,43.5,59.12,51.21,NA,NA,1.67,2010-06-10
"11733",2010-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,12.71,43.96,63,41.79,NA,NA,1.29,2010-06-11
"11734",2010-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,7.79,29.12,40.42,54.42,NA,NA,2,2010-06-12
"11735",2010-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,5.08,28.21,35.46,60.54,NA,NA,2,2010-06-13
"11736",2010-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,11.5,37.77,54.95,48.91,NA,NA,2.09,2010-06-14
"11737",2010-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,11.42,39.62,56.75,36.08,NA,NA,2.38,2010-06-15
"11738",2010-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,8,35.79,47.54,50.71,NA,NA,1.54,2010-06-16
"11739",2010-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,5.42,24.04,31.71,74.71,NA,NA,1,2010-06-17
"11740",2010-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,10.25,52.54,67.79,62.75,NA,NA,3.04,2010-06-18
"11741",2010-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,2.83,24.75,28.75,84.67,NA,NA,1.21,2010-06-19
"11742",2010-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,2.21,15.62,18.71,74.5,NA,NA,1,2010-06-20
"11743",2010-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,8.12,25.94,38,57,NA,NA,1.88,2010-06-21
"11744",2010-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,5.83,44.67,53.17,51.14,NA,NA,NA,2010-06-23
"11745",2010-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,6.33,45.71,55.08,43.83,NA,NA,NA,2010-06-24
"11746",2010-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,17.58,67.92,94.21,33.08,NA,NA,NA,2010-06-25
"11747",2010-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,11.5,61.67,78.83,46.17,NA,NA,6.12,2010-06-26
"11748",2010-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,9.92,64.62,79.5,52.42,NA,NA,5.5,2010-06-27
"11749",2010-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,11.12,66.79,83.67,58.04,NA,NA,2.67,2010-06-28
"11750",2010-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,10.46,53.25,68.75,64.21,NA,NA,2.61,2010-06-29
"11751",2010-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,17.61,66.52,93.22,45,NA,NA,11.25,2010-06-30
"11752",2010-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,19.96,73.75,103.79,43.08,NA,NA,12.83,2010-07-01
"11753",2010-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,17.21,59.04,85.12,58.04,NA,NA,6.83,2010-07-02
"11754",2010-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,4.21,26.29,32.58,83.29,NA,NA,2.79,2010-07-03
"11755",2010-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3,29.88,34.08,76.38,NA,NA,15.38,2010-07-04
"11756",2010-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,9.29,36.33,50.33,76.29,NA,NA,7.83,2010-07-05
"11757",2010-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,6.71,34.88,44.83,64.79,NA,NA,2.68,2010-07-06
"11758",2010-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,7.04,48.33,58.75,50.21,NA,NA,9,2010-07-07
"11759",2010-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,10.75,49.04,65.08,46.88,NA,NA,3.54,2010-07-08
"11760",2010-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,11.42,42.08,59.21,63,NA,NA,3.83,2010-07-09
"11761",2010-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,2.04,9.25,12.08,85.88,NA,NA,5.46,2010-07-10
"11762",2010-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,5.92,45.83,54.5,49.54,NA,NA,3.67,2010-07-11
"11763",2010-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,15.71,67.62,91.25,39.46,NA,NA,7.08,2010-07-12
"11764",2010-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,7,36,46.42,66.12,NA,NA,5.04,2010-07-13
"11765",2010-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,9,36.33,49.54,54.17,NA,NA,1.83,2010-07-14
"11766",2010-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,4.67,20.17,27.12,68.04,NA,NA,2.08,2010-07-15
"11767",2010-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,13.22,31.26,51.26,41.33,NA,NA,1.17,2010-07-16
"11768",2010-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,10,21.46,36.62,70.96,NA,NA,4.54,2010-07-17
"11769",2010-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,9.58,16.88,31.25,70.17,NA,NA,1.04,2010-07-18
"11770",2010-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,14.08,26.96,48.17,65.12,NA,NA,1,2010-07-19
"11771",2010-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,10.33,28.29,43.96,65.54,NA,NA,1.08,2010-07-20
"11772",2010-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,10.62,25.46,41.29,76.42,NA,NA,1.04,2010-07-21
"11773",2010-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,4.96,14.46,21.67,90.58,NA,NA,1.46,2010-07-22
"11774",2010-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,5.83,23.58,32.25,58.04,NA,NA,1.08,2010-07-23
"11775",2010-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,3.21,14.04,18.54,67.71,NA,NA,1.33,2010-07-24
"11776",2010-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,2.92,18.33,22.83,69.54,NA,NA,1.21,2010-07-25
"11777",2010-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,4.83,25.33,32.71,61.04,NA,NA,1.21,2010-07-26
"11778",2010-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,4.91,27.41,34.23,61,NA,NA,1.55,2010-07-27
"11779",2010-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,7.38,34.67,45.88,36.69,NA,NA,1.62,2010-07-28
"11780",2010-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,3.29,24.25,29.12,48.62,NA,NA,1.88,2010-07-29
"11781",2010-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,3.54,17.88,23.04,60.33,NA,NA,1.38,2010-07-30
"11782",2010-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,3.33,19.29,23.83,62,NA,NA,1.42,2010-07-31
"11783",2010-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,2.12,17.42,20.33,70.38,NA,NA,1.46,2010-08-01
"11784",2010-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,4.46,23.42,29.62,68.71,NA,NA,1.46,2010-08-02
"11785",2010-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,4.08,27.21,32.79,66.29,NA,NA,1.46,2010-08-03
"11786",2010-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,4.33,22.29,28.17,63.46,NA,NA,2.21,2010-08-04
"11787",2010-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,3.83,22.38,27.62,54.08,NA,NA,2.04,2010-08-05
"11788",2010-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,5.26,22.22,29.57,62.04,NA,NA,1.3,2010-08-06
"11789",2010-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,3.75,26,31.08,53.04,NA,NA,1.08,2010-08-07
"11790",2010-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,2.33,24.54,27.79,61.17,NA,NA,1.29,2010-08-08
"11791",2010-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,6.38,28.21,37.17,54.58,NA,NA,1.04,2010-08-09
"11792",2010-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,5.67,20.92,29.04,63.42,NA,NA,1.04,2010-08-10
"11793",2010-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,4.38,19.21,25.08,67.79,NA,NA,1.12,2010-08-11
"11794",2010-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,3.75,24.96,30.04,65.62,NA,NA,1,2010-08-12
"11795",2010-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3.54,22.12,27.25,53.21,NA,NA,1,2010-08-13
"11796",2010-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,2.33,23.62,26.46,68.29,NA,NA,1.17,2010-08-14
"11797",2010-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3.42,19.58,24.12,66.33,NA,NA,1,2010-08-15
"11798",2010-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,4.12,23.54,29.17,58.62,NA,NA,1,2010-08-16
"11799",2010-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,6.32,28.55,37.86,52.83,NA,NA,1,2010-08-17
"11800",2010-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,6.96,30.42,40.5,59.5,NA,NA,1,2010-08-18
"11801",2010-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,7.83,33.04,44.62,45.08,NA,NA,1.04,2010-08-19
"11802",2010-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3.75,21.04,26.08,58.92,NA,NA,1,2010-08-20
"11803",2010-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,7.29,42.04,52.83,48.08,NA,NA,1,2010-08-21
"11804",2010-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,5.71,38.25,46.67,51.83,NA,NA,1.33,2010-08-22
"11805",2010-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,5.29,34.12,41.5,41.92,NA,NA,1,2010-08-23
"11806",2010-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,1.71,16.12,18.38,65.71,NA,NA,1,2010-08-24
"11807",2010-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,10.42,37.88,53.67,40.12,NA,NA,1.17,2010-08-25
"11808",2010-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,8.75,42.29,55.29,32.42,NA,NA,1.12,2010-08-26
"11809",2010-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,7.62,33.96,45.08,41.17,NA,NA,1.5,2010-08-27
"11810",2010-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,2.08,14.62,17.75,70.54,NA,NA,1.08,2010-08-28
"11811",2010-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,1.5,12.29,14.38,78.67,NA,NA,1.12,2010-08-29
"11812",2010-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,2.83,22,25.88,73,NA,NA,1.08,2010-08-30
"11813",2010-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3.88,24.42,29.96,72,NA,NA,1.29,2010-08-31
"11814",2010-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,7.92,32.46,44.33,60.92,NA,NA,1.17,2010-09-01
"11815",2010-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,6.25,26.62,35.88,68.71,NA,NA,1.29,2010-09-02
"11816",2010-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,12.75,45.67,64.96,54.46,NA,NA,1.21,2010-09-03
"11817",2010-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,2.79,34.38,38.29,59.04,NA,NA,1.04,2010-09-04
"11818",2010-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,2.33,26.21,29.58,67.08,NA,NA,1.12,2010-09-05
"11819",2010-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,7.25,36.5,47.38,60.36,NA,NA,1.12,2010-09-06
"11820",2010-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,4.21,33.92,40.08,NA,NA,NA,1.25,2010-09-07
"11821",2010-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,5.62,28.67,36.83,57.92,NA,NA,1.29,2010-09-08
"11822",2010-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,6.04,27,35.88,52.5,NA,NA,1,2010-09-09
"11823",2010-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,6.42,29.29,38.83,52.04,NA,NA,1.04,2010-09-10
"11824",2010-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,4.33,29.88,36.08,52.12,NA,NA,1.42,2010-09-11
"11825",2010-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3.17,26.25,30.96,50.78,NA,NA,1.25,2010-09-12
"11826",2010-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,5.92,31.29,40.17,54.29,NA,NA,1.33,2010-09-13
"11827",2010-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,10.62,37.5,53.21,51.67,NA,NA,1.29,2010-09-14
"11828",2010-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,9.41,41.5,55.55,52.92,NA,NA,1.26,2010-09-15
"11829",2010-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,14.25,41.29,62.92,46.58,NA,NA,1.04,2010-09-16
"11830",2010-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,4.42,25.12,31.25,54.62,NA,NA,1,2010-09-17
"11831",2010-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,10.12,37.38,52.17,26.79,NA,NA,1,2010-09-18
"11832",2010-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,11.08,32.42,48.92,49.54,NA,NA,1.54,2010-09-19
"11833",2010-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,25.35,62,100.35,23.78,NA,NA,1.11,2010-09-20
"11834",2010-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,34.42,64.88,116.96,24.21,NA,NA,1.38,2010-09-21
"11835",2010-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,16.96,41.08,66.75,40.17,NA,NA,1.12,2010-09-22
"11836",2010-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,28.96,59.17,103.08,32.42,NA,NA,1.5,2010-09-23
"11837",2010-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,3.96,27.04,32.46,64.54,NA,NA,1.21,2010-09-24
"11838",2010-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,5.17,31.71,39.04,54.58,NA,NA,1.62,2010-09-25
"11839",2010-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,3.08,20.29,24.96,59.67,NA,NA,1.25,2010-09-26
"11840",2010-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,6.83,30.21,40.58,66.62,NA,NA,1.75,2010-09-27
"11841",2010-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,9.25,40.96,55.04,51.5,NA,NA,1.71,2010-09-28
"11842",2010-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,6.21,42.42,51.54,51.08,NA,NA,2.21,2010-09-29
"11843",2010-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,16.08,54.71,79.17,48.67,NA,NA,1.79,2010-09-30
"11844",2010-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,5.42,36.92,44.92,51.21,NA,NA,1.12,2010-10-01
"11845",2010-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,6.79,35.88,45.83,46.88,NA,NA,1.12,2010-10-02
"11846",2010-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,5.21,40.04,47.54,52.42,NA,NA,1,2010-10-03
"11847",2010-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,7.71,35.38,46.88,51.38,NA,NA,1.17,2010-10-04
"11848",2010-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,18.33,55.54,83.21,30.67,NA,NA,2.17,2010-10-05
"11849",2010-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,34.08,59.62,111.38,32.92,NA,NA,3.08,2010-10-06
"11850",2010-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,9.29,32.12,45.96,56.08,NA,NA,1.04,2010-10-07
"11851",2010-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,7.62,35.88,47.12,51,NA,NA,1.08,2010-10-08
"11852",2010-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,3.92,26.88,32.71,55.79,NA,NA,1,2010-10-09
"11853",2010-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,3.38,21.04,25.79,49.79,NA,NA,1,2010-10-10
"11854",2010-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,9.17,28.42,41.92,53.75,NA,NA,1.04,2010-10-11
"11855",2010-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,2.12,19.71,23,69.25,NA,NA,1,2010-10-12
"11856",2010-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,4.88,36.54,43.5,56.62,NA,NA,1.08,2010-10-13
"11857",2010-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,12.21,48.04,66.54,43.88,NA,NA,1.29,2010-10-14
"11858",2010-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,14.17,55,76.38,24.75,NA,NA,2.17,2010-10-15
