,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,co,no,no2,nox,o3,pm10,pm2.5,so2
2233,2018-02-10,3.7,155.9,44.7,967.1,160,5.3,9.6,2.5,0,308,200229,153.823.871.666.941,0.37,09.08,33.5,47.17,51.38,14.04,NA,1.83
2234,2018-02-11,5.2,242.4,60.4,966.4,142.5,7.6,12.7,2.4,0.1,2770,1428308,193.935.761.754.468,0.35,7.25,29.12,40,50,11.12,NA,1.96
2235,2018-02-12,3.1,162.4,91,967.2,11.7,4.8,9,0.1,17,2536,1298515,195.300.015.787.265,0.33,5.41,37.95,46.14,41.55,10.68,NA,1.45
2236,2018-02-13,4.7,275.5,77.1,966.5,118.2,2.3,6.2,-0.8,0,2198,1187708,185.062.321.715.438,0.31,4.33,23.25,29.75,54.46,11.75,NA,1.88
2237,2018-02-14,2.8,234.8,75,967.5,76.7,6,8.5,2.6,0,2210,1171133,188.706.150.368.916,0.45,21.46,39.83,72.17,33.12,20.29,NA,2.17
2238,2018-02-15,4.2,269.3,72.5,973,163.9,11.4,15.7,7.7,0,1948,1052213,18.513.361.838.335,0.48,29.96,45.75,91.54,26.58,22.79,NA,2.42
2239,2018-02-16,4.4,270.8,70.1,973.8,90,13.7,16,11.9,0,476,328109,145.073.740.738.596,0.56,44.04,58.38,125.42,23.71,34.42,NA,2.62
2240,2018-02-17,3.9,192.1,83,971.7,49.4,11,13,8.6,0.4,300,215740,139.056.271.437.842,0.5,31.62,40.58,88.67,30.79,36.43,NA,1.83
2241,2018-02-18,3.5,215,68.7,971.5,161.8,9.1,13.6,6.1,0,2847,1440473,19.764.341.296.227,0.34,4.92,29,35.92,49.58,NA,NA,1.42
2242,2018-02-19,3,199.4,83.8,967.6,42.9,8.2,9.6,6.7,0,2308,1188177,194.247.153.412.328,0.4,5.91,36.5,45.14,31.23,17,NA,1.36
2243,2018-02-20,2.8,204.8,84.6,962.2,101.6,9.6,13.2,8,0,2203,1144283,192.522.304.360.023,0.43,16.21,42.17,66.92,20.83,24.29,NA,1.83
2244,2018-02-21,4.4,132,63.2,958.4,131.3,7.2,11.2,4,0.7,1862,973717,191.225.992.767.919,0.42,7.29,30.75,41.83,36.83,16.67,NA,1.5
2245,2018-02-22,3.5,210.2,63.1,957.2,143.4,4.7,8.5,2,0,1888,974553,193.729.843.323.041,0.47,6.42,31.04,40.46,41.71,23.75,NA,1.71
2246,2018-02-23,3.6,242.2,67.5,957.6,158.6,4.8,9.2,1.5,0.1,410,287028,142.843.206.934.515,0.5,13.21,41.79,61.88,36.58,29.25,NA,2.17
2247,2018-02-24,4,252.9,60.2,959.1,187,6.5,10.9,3.5,0,291,196943,147.758.488.496.672,0.47,6.92,38.58,48.88,46.46,28.79,NA,2.33
2248,2018-02-25,4.8,228.9,54.8,960.2,185.5,8.9,14.2,5.3,0,2738,1371324,199.661.057.488.967,0.49,04.04,35.67,41.46,50.79,38.38,NA,2.38
2249,2018-02-26,4.1,110,80.9,959.1,47.2,4.3,7.5,-1.1,0.7,2013,1046704,19.231.798.101.469,0.44,5.86,31.68,40.27,48.05,28.41,NA,1.86
2250,2018-02-27,2.6,102.8,81.3,959.4,44.6,-0.7,1,-2.4,2.4,1753,949700,184.584.605.664.947,0.3,6.88,39.71,50.17,40.42,19.77,NA,1.96
2251,2018-02-28,6.2,60.3,95,953.6,20.9,2.2,6.7,-1.7,10.9,1920,1015372,189.093.258.431.393,0.31,5.67,39.75,48.17,39.71,16.75,NA,1.79
2252,2018-03-01,3.1,185.7,98,944.9,62.2,9.8,12,7,2.2,1857,990932,187.399.337.189.636,0.41,23.17,50.71,86.21,30,28.42,NA,1.96
2253,2018-03-02,5.2,241.1,62.5,949.9,150.2,8.8,11.8,5.8,2.9,463,319941,144.714.181.677.247,0.28,02.04,18.54,21.25,64.29,8.79,NA,1.46
2254,2018-03-03,5.7,247.5,68.8,950.6,193.4,11.5,15.8,8.4,0.6,291,202916,143.409.095.389.225,0.22,3.33,22.25,26.88,65.29,7.54,NA,1.58
2255,2018-03-04,3.8,224.4,79.6,949.5,106.3,11.2,15.1,9.2,6.6,2866,1363767,21.015.320.065.671,0.28,4.5,33.92,40.46,49.38,16.25,NA,1.79
2256,2018-03-05,4.4,239.8,83.8,945,93.8,9.2,12.4,7.3,2.2,2135,1087703,196.285.199.176.613,0.27,7.54,33.46,44.92,47.29,11.83,NA,1.58
2257,2018-03-06,5.7,284.5,66.2,948.6,206.4,9.5,14.7,6,0,2115,1072456,197.210.887.905.891,0.23,2.5,17.88,21.21,64.5,7.17,NA,1.79
2258,2018-03-07,3.2,259,56.5,958,219.8,9.3,14,5,0,1740,932230,186.649.217.467.792,0.3,3.54,25.62,30.92,55.62,8.88,NA,1.96
2259,2018-03-08,4.2,240.8,75.7,961.7,114.3,9.5,13.3,8.1,0.1,1978,1011692,19.551.404.973.055,0.37,17.25,48.71,74.92,39.54,16.83,NA,1.92
2260,2018-03-09,4.8,242,76,963.3,202.9,12.2,15.7,9.1,0,435,291221,149.371.096.177.817,0.42,21,52.25,84.08,38.96,25,NA,2.54
2261,2018-03-10,5.8,245,79,958.3,205.1,14.2,19.5,10.3,0.7,315,215899,145.901.555.820.083,0.23,2.75,24.88,28.62,54.12,26.42,NA,2.12
2262,2018-03-11,5.8,250.9,65.6,952.6,143,12.4,15.8,10.1,0,2802,1305155,214.687.144.438.783,0.2,1.38,14.46,15.96,66.12,12.3,NA,1.67
2263,2018-03-12,3.5,210.3,56,960.4,208,11.6,16.3,8.5,0,2178,1075542,202.502.552.201.588,0.22,3.55,20.27,25.14,65.27,8.14,NA,1.5
2264,2018-03-13,3.2,252.8,70.2,966.2,113.1,10.1,14.2,8.1,0,1828,969874,188.478.090.968.518,0.27,9,39.04,52.58,40.67,12.92,NA,1
2265,2018-03-14,3.9,249.5,78.2,961.3,165.2,11.1,14.8,9.2,0.1,1710,891045,191.909.499.520.226,0.33,13.54,43.88,64.42,40.33,21.21,NA,1.62
2266,2018-03-15,4.3,263.2,65.5,951.6,185.5,12.2,16.7,9.3,0.1,1639,861828,190.177.158.319.293,0.21,1.83,20.58,23.33,70.83,11.96,NA,1.21
2267,2018-03-16,4.5,276,53.8,954.5,201.4,11.3,15.9,8.4,0,431,284812,151.327.893.487.634,0.23,2.42,18.38,22,68.42,9.54,NA,01.08
2268,2018-03-17,4,275.6,68.9,950.5,134.5,7.2,12,4.2,1.6,282,196223,143.714.039.638.574,0.2,2,16.92,19.67,64.58,5.58,NA,1.21
2269,2018-03-18,3.4,213,67.3,951.9,234,7.2,13.3,2.6,0,2521,1238346,203.577.998.394.633,0.23,5.54,23.42,31.71,58.5,7.5,NA,1.21
2270,2018-03-19,5.1,281.5,62.5,955,178.2,7.5,12.7,2.6,6.5,1973,994259,198.439.239.674.974,0.28,3.25,22.12,27.04,61.5,09.04,NA,1
2271,2018-03-20,6,263.5,78.8,957.5,164.1,4.3,10.6,-0.1,33.8,1790,925030,193.507.237.603.105,0.35,12.42,33.08,51.88,51.54,9.62,NA,1.17
2272,2018-03-21,5.7,207,34.2,968,241,7,12.5,2.7,0,1596,872185,18.298.870.079.169,0.33,3.5,24.04,29.12,65.88,11.92,NA,1.25
2273,2018-03-22,4.8,270.7,33.5,967.6,249.2,8.1,14,2.6,0,1604,822084,195.113.881.306.533,0.32,4.71,26,33.17,60.29,14.08,NA,1.38
2274,2018-03-23,6,228,49,958.6,225.2,9,15.1,5.5,0,406,267525,151.761.517.615.176,0.35,8.62,35.5,48.42,53.12,17.42,NA,1.54
2275,2018-03-24,6.3,210.8,90.4,948.1,29.4,6.3,9.8,3.7,48.2,265,178816,148.197.029.348.604,0.32,4,30.25,36.25,48.75,9.33,NA,1
2276,2018-03-25,5.3,208.5,75.6,959,87.9,7.7,10.1,5.5,0.6,1954,992585,196.859.714.785.132,0.31,1.78,17.35,19.61,72.96,9.35,NA,1
2277,2018-03-26,6.1,288,66,967.1,223.2,10,15.6,5.9,7.3,1701,887774,191.602.817.834.269,0.27,3.73,23.64,29.05,49.09,9.75,NA,1
2278,2018-03-27,4.9,267.9,68.4,970.8,232.4,10.5,14.6,5.5,0,1494,782526,190.920.173.898.375,0.24,05.08,32.71,40.21,51.96,16.83,NA,1.12
2279,2018-03-28,4.1,182.4,64.6,966,262.5,14.3,19.1,10.3,0,1146,644477,177.818.603.301.592,0.32,17.54,38.25,65.12,36.92,18.12,NA,1.75
2280,2018-03-29,3.7,161.6,76.4,960.8,241.5,12,14.9,9.1,0,307,202281,151.769.073.714.289,0.23,5.25,28.25,36.04,57.62,17.79,NA,1.54
2281,2018-03-30,4.9,227,64.1,954.8,245.2,11,16.4,8.1,0,536,363370,147.508.049.646.366,0.2,2.21,17.08,20.12,74.04,12.71,NA,1
2282,2018-03-31,4,241.8,50.3,956.7,251.5,9.8,14.6,5.6,0,348,233716,148.898.663.334.988,0.2,2.83,14.21,18.21,81.92,7.67,NA,01.04
2283,2018-04-01,5.2,256.2,52.5,967.6,268.9,10.2,15.3,5.4,0,390,285369,136.665.159.845.673,0.22,1.62,14.83,16.75,81.08,10,NA,01.08
2284,2018-04-02,3,162.9,62.7,963,208.1,12.1,16.6,9.9,0,2090,1071265,195.096.451.391.579,0.27,3.67,28.42,34,73.33,13.04,NA,01.08
2285,2018-04-03,3.9,162.9,85.5,960.1,240.3,12.2,16.1,9.8,0,1645,881490,186.615.843.628.402,0.27,3.96,28.46,34.17,76.12,39.71,NA,1.46
2286,2018-04-04,3.5,260.3,58.8,962.3,278.3,14.5,19,10.5,0,1574,868320,181.269.578.035.747,0.22,2.88,17.88,21.58,75.42,19.75,NA,01.08
2287,2018-04-05,3.4,229.7,68.9,970.2,260.5,13.1,16.9,10.1,0,1482,834958,177.493.957.779.912,0.27,14.79,34.08,56.71,56.33,16.21,NA,1.62
2288,2018-04-06,4.2,160.8,69.4,967.2,192.8,12.7,16.8,10.2,0.1,432,303852,142.174.479.680.897,0.41,44.42,53,120.96,45.88,20.12,NA,1.92
2289,2018-04-07,9.3,73.2,77.9,961.4,96.8,11.7,13.8,10,0.1,266,203971,130.410.695.638.105,0.2,1.42,12.46,14.5,85.33,19.83,NA,1
2290,2018-04-08,5.2,205.9,89.4,956.2,69.5,10.3,11.4,9,7.3,1908,1002279,190.366.155.531.544,0.22,2.5,15.5,18.96,67.29,19.46,NA,1
2291,2018-04-09,4.1,229.9,78.6,958.6,260,10.6,15.4,7,0,1493,824961,180.978.252.305.261,0.33,19.46,30,59.75,54.92,13.58,NA,1.46
2292,2018-04-10,5.8,224.6,75.6,955,171.6,9.3,12.2,6.2,7.9,1382,762560,181.231.640.788.922,0.27,5.83,25.29,34.04,70.29,12.33,NA,1.29
2293,2018-04-11,5.8,132.1,90.4,946.4,123.7,8.5,11.4,5.9,29.2,1500,804282,186.501.749.386.409,0.26,1.38,16.62,18.29,89.71,12,NA,1
2294,2018-04-12,4.7,246.6,77.3,952.9,238,9.5,13.3,5.6,0,1226,664886,184.392.512.400.622,0.3,3.92,25.62,31.33,71.12,9.29,NA,1.29
2295,2018-04-13,2.9,108,97.4,960.9,33.6,10.4,11,9.1,4.6,355,235620,150.666.327.136.915,0.36,12.92,44.17,63.79,42.46,21.83,NA,1.12
2296,2018-04-14,6.4,97,88,967.2,42.8,10.8,12.9,9.5,7.1,207,150559,137.487.629.434.308,0.29,2.5,24.33,28.33,60.58,16.08,NA,1
2297,2018-04-15,5,273.5,57.7,965.1,274.7,15.6,19.8,12,0,1931,973131,198.431.660.280.065,0.28,3,23.79,28.21,63.08,20.88,NA,01.04
2298,2018-04-16,4.8,142.8,70.8,966.8,93.7,14,15.9,12.4,0.2,1453,779088,18.650.011.295.258,0.4,11.25,45.96,63.04,39.42,21.67,NA,1.42
2299,2018-04-17,5,227.1,65,974.2,301.2,16.9,21.7,13,0,1495,803660,186.023.940.472.339,0.36,9.42,34.42,48.54,49.29,16.54,NA,1.42
2300,2018-04-18,3.6,64.1,52.1,977.2,299.5,18.7,22.9,14.9,0,1350,696627,193.790.938.335.723,0.43,13.5,44.33,65.17,57.79,21.79,NA,1.67
2301,2018-04-19,4.4,69.2,61.9,976.6,292.8,16.4,20.8,13.5,0,1259,681536,184.729.786.834.445,0.35,5.67,35.79,44.33,77.42,29.58,NA,1.33
2302,2018-04-20,3,148.2,61.6,974.7,296,16.8,21.2,12.4,0,325,220168,147.614.548.889.939,0.4,17.21,57.25,83.67,48.5,31.92,NA,2.21
2303,2018-04-21,3.7,238,52.8,972.2,301.4,18.1,21.7,15.4,0,245,167790,146.015.853.149.771,0.42,12.62,47.46,66.75,45.83,47.88,NA,02.04
2304,2018-04-22,5.5,258.4,50,970.2,267.4,18.3,21,15.8,0,1689,855810,197.356.889.963.894,0.34,6.33,34.04,43.46,63.08,38.21,NA,1.58
2305,2018-04-23,2.5,205.2,48.9,971.4,239,18.8,21.9,16,0,1637,862777,189.736.165.892.229,0.49,18.54,65.83,93.92,37.67,40.17,NA,2.54
2306,2018-04-24,1.9,126.5,55.8,971.2,277.8,19.2,23.7,15.9,0,1483,768885,192.876.698.075.785,0.41,15.92,52.67,76.92,47.04,31.25,NA,1.96
2307,2018-04-25,2.6,109,55.7,969.9,285.5,19.8,24.7,16.6,0,1301,699241,186.058.883.846.914,0.36,9.14,45.48,59.43,44.38,37.04,NA,1.9
2308,2018-04-26,4,255.4,71.5,968.2,274.7,16.7,21.2,14.1,0,1249,668684,186.784.789.227.797,0.22,5.75,33.21,41.92,48.58,30.82,NA,2.38
2309,2018-04-27,3.9,202.1,71.9,964.7,292.4,16.8,20.6,13.7,0,403,280762,143.537.943.168.947,0.25,7.92,27,39.08,60.75,33.46,NA,2.38
2310,2018-04-28,2.6,163.4,80.4,962.9,280.9,16,20.5,13.1,0,266,184153,144.445.108.143.772,0.2,2.21,19.08,22.08,76.08,33.88,NA,2.5
2311,2018-04-29,4.8,220.6,80.5,959,135.3,12.3,14.7,9.5,2.1,1418,701737,202.070.006.284.406,0.2,1.21,12.46,13.83,79.46,19.92,NA,1.83
2312,2018-04-30,5,268.7,58.8,963.9,223.7,11.7,15.4,9.2,0,255,169863,150.120.979.848.466,0.2,4.5,19.21,25.96,72.04,9.17,NA,2
2313,2018-05-01,3.9,184.2,76.2,964.9,150.4,9.1,14.2,6.1,31.9,1770,914400,193.569.553.805.774,0.2,02.08,18.42,21.33,71.25,6.17,NA,1.79
2314,2018-05-02,4.5,215.9,66.6,962.8,334.6,12.1,17.1,7.1,0,1502,806077,186.334.556.128.013,0.22,4.38,26.17,32.62,62.92,12.08,NA,2.54
2315,2018-05-03,3.4,197,70.1,961.4,195.5,13.5,19.3,10.4,1,1377,758609,18.151.643.336.686,0.28,12.67,38.04,57.42,37.42,13.9,NA,02.08
2316,2018-05-04,5.4,266.4,63.2,963.8,117.1,13.2,16.5,9.6,0.2,319,219279,145.476.767.041.076,0.27,11.92,37.92,55.92,36.71,16.04,NA,1.92
2317,2018-05-05,6.4,199.9,68.8,967.7,96.4,15.4,18.4,12.6,1.2,225,158279,142.154.044.440.513,0.23,2.54,23.5,27.29,56.33,17.79,NA,1.58
2318,2018-05-06,4,151.7,73.3,969.2,162.7,16.4,20,13.4,2.7,1839,971906,189.215.829.514.377,0.25,3.88,28.92,34.62,55.08,18.08,NA,1.67
2319,2018-05-07,2.7,157.2,73.1,966.9,238.2,18,22.6,15.3,0,1402,786805,178.189.004.899.562,0.39,16.62,47.38,72.71,45.67,25.04,NA,2.54
2320,2018-05-08,2.2,167.7,77.8,963.6,214.6,17.4,22.5,13.9,0,1337,733257,182.337.161.459.079,0.35,9.25,46.62,60.54,42.54,30.33,NA,2.38
2321,2018-05-09,4.4,245.8,79.5,961.9,203.7,16.1,21.1,13.3,0,1250,692986,180.378.824.391.835,0.31,4.38,37,43.76,49.19,30.95,NA,2.29
2322,2018-05-10,2.3,165.5,83.2,967,178.6,15.5,19.8,12.7,0,1267,683287,1.854.272.070.155,0.28,7.67,32.25,43.96,48.04,30.88,NA,2.38
2323,2018-05-11,4.6,229.9,82.7,969.1,331.3,15.5,19.3,12.3,0,313,216471,144.592.116.264.996,0.23,3.46,19.42,24.54,70.62,25.79,NA,1.88
2324,2018-05-12,4.7,225.2,93.1,966.2,100.3,14.3,17.6,10.9,5.6,238,156787,151.798.299.603.921,0.21,1.5,18.96,20.92,70.08,26.88,NA,1.5
2325,2018-05-13,4.3,190.6,77.6,967,163.1,9.8,13.8,6,4.8,1844,953762,19.333.963.819.066,0.21,2.17,16.21,19.17,64.75,10.58,NA,1.71
2326,2018-05-14,4.4,211.3,65.1,967.4,286.9,11.3,15.8,7,0,1515,819939,184.769.842.634.635,0.22,1.62,17.62,19.75,62.94,6.69,NA,2.31
2327,2018-05-15,4.1,210.5,67.7,967.7,321.5,13.7,20.3,8.3,0,1296,710261,182.468.134.953.207,0.22,3.25,25.29,29.92,62.92,13.88,NA,2.33
2328,2018-05-16,2.3,135.9,65.9,968.4,296.1,16.5,20.9,13.3,0,1241,656032,189.167.601.580.411,0.28,4.83,38.25,45.67,54.54,28.83,NA,2.58
2329,2018-05-17,3.2,212.5,62.8,968.3,300.8,17.1,22,13.9,0,1170,650416,179.884.873.680.844,0.31,6.71,39.04,49.04,69.17,32.5,NA,2.58
2330,2018-05-18,3,148.9,64.5,969,261.6,17.9,22,15.2,0,323,219156,147.383.598.897.589,0.25,3.88,29.67,35.29,81.17,22.5,NA,2.25
2331,2018-05-19,2.6,155.4,61.8,968.6,297.1,18.6,23.5,15.5,0,262,166174,157.666.060.875.949,0.25,3.25,26.38,31.21,73.54,18.79,NA,2.21
2332,2018-05-20,2.3,75.3,63.7,966.8,320,18.4,23.7,14.7,0,372,242975,153.102.171.005.247,0.21,1.71,17.46,19.92,80.29,16.62,NA,02.04
2333,2018-05-21,2.5,146.6,63.2,964.6,313.3,17.6,23.3,13.5,0,1883,932376,2.019.571.503.342,0.25,1.75,24.12,26.54,79.25,19.67,NA,2.29
2334,2018-05-22,2,181,74.3,966.5,211,17.3,22,14.7,0,1368,756089,180.931.080.864.819,0.3,3.71,40.25,45.92,71.5,24.17,NA,2.71
2335,2018-05-23,3,239.3,73.2,969.7,317.4,18,21.9,14.9,0,1235,683960,180.566.114.977.484,0.31,7.92,35.04,46.79,68.54,29.91,NA,2.46
2336,2018-05-24,3,186.6,64.6,969.4,325.8,19.1,24.6,15.2,0,1170,649996,180.001.107.699.124,0.29,7.95,45.59,57.68,55.67,30.96,NA,2.86
2337,2018-05-25,6.4,69.4,64.4,967.5,294.8,18.4,23.1,15.3,0,350,225063,155.512.012.192.142,0.26,3.46,28.08,33.17,78.33,17.83,NA,NA
2338,2018-05-26,6.6,75.1,85,967.2,208.5,17.6,20.8,15.5,1.7,232,166344,139.470.013.947.001,NA,1.21,8.62,9.92,88.92,19.67,NA,NA
2339,2018-05-27,6.2,74.2,76.8,964.8,266.9,18.4,22.6,15.9,0,1572,788191,199.444.043.385.423,NA,01.08,9.5,10.71,93.04,22.67,NA,NA
2340,2018-05-28,3.7,155.3,85.5,966.1,160.4,17.7,21.3,16.2,0,1211,653659,185.264.794.028.691,NA,1.38,12.62,14.38,83.83,25.79,NA,NA
2341,2018-05-29,4.5,218.7,81.6,966.9,284.5,18.2,21.9,16.2,1.4,1156,658718,175.492.395.835.547,0.2,1.21,16.29,17.64,71.71,28.57,NA,1
2342,2018-05-30,3.9,244,80.9,965.5,222,17.4,21.3,15.2,3.1,1189,645401,184.226.550.625.115,0.2,2.75,19.58,23.29,72.21,22.33,NA,1
2343,2018-05-31,2.8,206.8,74.8,969.4,310.3,18.6,22.9,15.2,0,1084,598146,181.226.657.036.911,0.2,3,25.58,30.25,68.29,19.88,NA,1.5
2344,2018-06-01,1.8,159.7,77.7,971.7,332.5,19.2,24.2,15.9,0,292,191669,152.345.971.440.348,0.21,5.29,33,40.88,60.54,29.33,NA,1.88
2345,2018-06-02,1.9,115,79,970.2,220.9,18.7,23.2,15.9,0,203,148792,13.643.206.624.012,0.2,3.54,27,32.46,51.58,22.12,NA,1.12
2346,2018-06-03,3.5,96.1,93.8,966.7,61.7,15.8,18.4,14,16.3,1373,708350,193.830.733.394.508,0.2,02.04,20.58,23.46,54.54,15.58,NA,1
2347,2018-06-04,3,234.4,81.6,964.4,338.1,17.8,21.1,14.1,0.1,1138,642825,177.031.073.775.911,0.21,7.21,29.42,40.54,56.38,17.82,NA,1.46
2348,2018-06-05,2.8,182,87.1,963.1,133,17.7,21,15.8,0.7,1148,683553,167.946.011.501.668,0.2,3.88,24.21,29.92,58.29,20.35,NA,1
2349,2018-06-06,2.8,119.4,88.8,965.4,144.5,16.3,19.5,13,20.3,1006,563932,178.390.302.376.882,0.2,4.62,27.46,34.38,46.75,14.75,NA,1
2350,2018-06-07,3.1,203.2,85.5,967.6,154.1,16.4,19.7,14.9,13.9,1026,549445,186.733.886.012.249,0.2,5.32,29.05,36.86,34.43,13.38,NA,01.05
2351,2018-06-08,4,248.8,74,966.6,326.7,18.8,21.8,15.1,0,294,195804,15.015.015.015.015,0.2,3.79,28.17,33.92,55.88,17.79,NA,1.17
2352,2018-06-09,4.2,233.5,52.1,966.1,300.2,20.7,24.3,18.9,0,216,131160,164.684.354.986.276,0.2,3.5,30.46,35.67,65.33,15.58,NA,01.08
2353,2018-06-10,3.8,115.4,63.9,964,256.2,21.2,27.2,17.7,0,1449,768952,188.438.290.036.309,0.2,2.33,23.33,26.71,65.46,17.54,NA,1.17
2354,2018-06-11,4,185.8,69,962.5,305.3,20.4,24.2,17.3,0,1178,629248,187.207.587.469.487,0.2,2.67,19.21,22.79,66.71,19.79,NA,1
2355,2018-06-12,3.2,203.3,67.7,963.5,266.8,19.6,22.6,16.9,0,1171,641325,18.259.073.012.903,0.2,3,16.71,20.92,68.62,21.79,NA,1
2356,2018-06-13,4.1,210.1,63.3,964.9,307,19.4,26,14.5,0,980,546157,179.435.583.540.996,0.2,2.29,19.5,22.54,74.08,20.04,NA,01.04
2357,2018-06-14,3.8,242.2,68.9,966.4,313,19.1,22.5,15.8,0,979,535449,182.837.207.651.896,0.2,2.67,24.71,28.71,68.83,23.88,NA,1.67
2358,2018-06-15,2.8,215.4,62.3,967.4,274.3,19.6,24,17,0,294,178456,164.746.492.132.514,0.2,4.29,34.67,41.21,56.46,23.83,NA,1.92
2359,2018-06-16,1.9,174.7,67.2,968.6,333.2,20.3,24.5,17.2,0,192,132013,145.440.221.796.338,0.2,4.25,34.5,40.96,52.29,18.38,NA,1.58
2360,2018-06-17,2,152.6,76.3,971.6,256.8,20,23.6,16.8,0,1465,797171,183.774.873.897.821,0.2,4.58,28.17,34.88,38.33,20.33,NA,1.79
2361,2018-06-18,2.7,220.6,67.2,972.9,358.1,21.2,26,17,0,1084,587273,184.581.957.624.478,0.2,2.88,26.21,30.38,42.25,21.54,NA,1.71
2362,2018-06-19,3.7,249.7,56.8,973.1,357.8,22.2,25.4,18.9,0,1016,583434,17.414.137.674.527,0.2,3.48,32.76,38.05,NA,20.57,NA,1.76
2363,2018-06-20,2.4,165.7,48.7,972,357.6,24.8,28.9,21.8,0,941,526344,178.780.417.369.629,0.21,3.58,40.38,45.92,62.62,22.33,NA,2.54
2364,2018-06-21,2.2,214.2,42.8,970.6,346,25.5,28.8,22.6,0,938,500934,1.872.502.165.954,0.23,10.79,53.92,70.08,60.9,25.54,NA,2.75
2365,2018-06-22,3.6,227.6,53.9,970,341.4,24.9,28,21.2,0,318,219474,144.891.877.853.413,0.23,9.25,43.21,57.21,61.96,26.62,NA,2.92
2366,2018-06-23,1.8,144.9,68,971.3,344.8,21.8,24.5,19.8,0,200,128258,155.935.692.120.569,0.2,2,19.33,21.96,67.17,28.12,NA,2.62
2367,2018-06-24,1.8,184.2,59.4,970,327.4,22.2,26.1,19.2,0,1337,719187,185.904.361.452.585,0.2,2,24.15,26.92,83.92,37.09,NA,7.23
2368,2018-06-25,1.9,147.2,61.9,969.6,344.9,22.6,26.9,19,0,1044,605107,172.531.469.640.906,0.2,2.54,24.33,27.88,72.79,23,NA,1.96
2369,2018-06-26,2.9,190.1,60.4,970.7,332.5,23.4,27.8,20.1,0,1037,576510,179.875.457.494.233,0.2,2.71,28.54,32.38,78.12,24.88,NA,2.54
2370,2018-06-27,5,260.1,57.8,968.6,328.2,23.8,28.4,19.9,0,939,529343,17.738.970.761.869,0.22,4,26.5,32,76.5,28.29,NA,2.42
2371,2018-06-28,3.4,182.7,71.2,965.1,261.5,22.6,27.3,18.8,1.4,876,489205,179.066.035.711.001,0.2,2.5,24.42,28.21,67.08,20.67,NA,2.88
2372,2018-06-29,2.4,179.1,72.3,964.7,333.4,22.4,27.8,19.3,0,250,174534,143.238.566.697.606,0.2,3.5,21.83,27.38,69.25,21.54,NA,1.79
2373,2018-06-30,3,64.6,56.1,963.9,347.8,23.6,29.3,19.5,0,215,150941,14.243.976.123.121,0.2,2.38,24.62,28.31,67.25,20.31,NA,1.5
2374,2018-07-01,2.5,125,73,963.3,313.1,23.2,28.3,18.9,0,1205,627537,192.020.550.182.698,NA,NA,NA,NA,NA,NA,NA,NA
2375,2018-07-02,2,190.4,82,965.8,267.1,23.3,28.6,19.9,0,958,553720,173.011.630.426.931,0.23,1.82,18.45,20.82,84.75,33.2,NA,2
2376,2018-07-03,2.8,172.5,68.9,968.6,354.5,24.8,30.6,20.9,0,891,491237,181.378.845.648.842,0.2,04.04,27.29,33.21,64.72,33.12,NA,2.46
2377,2018-07-04,2.2,156.7,62.9,967.9,354.7,24.3,29.6,20.6,0,859,498114,172.450.483.222.716,0.23,8.17,31.5,43.88,49.88,24.04,NA,2
2378,2018-07-05,4.8,195.5,72.1,970,315.2,22.5,26.7,20.2,0,641,381271,168.121.887.056.713,0.2,1.62,19,21.42,78.04,22.71,NA,2
2379,2018-07-06,3.5,220.5,77.2,972.8,200.7,21.9,25.6,19.6,0,267,169352,157.659.785.535.453,0.2,02.09,18.04,20.74,79.58,19.91,NA,1.55
2380,2018-07-07,3,196.2,74.8,972.1,290.3,23.4,26.8,20.4,0,174,118594,146.719.058.299.745,0.2,6.54,26.33,36.04,60.04,24.5,NA,1.25
2381,2018-07-08,2.8,175.9,48.9,971.5,328.9,26.2,30.9,21.5,0,1272,659812,192.782.186.440.986,0.2,1.46,20.62,22.62,86.08,18.04,NA,1.5
2382,2018-07-09,3.4,202.7,58.9,970.4,330,25.8,29.8,22.3,0,984,557915,176.370.952.564.459,0.22,5.12,34.83,42.58,76.17,27.62,NA,1.75
2383,2018-07-10,3.5,237.9,71.2,968.8,315.7,24.2,29.4,21,0,926,533651,1.735.216.461.695,0.2,02.08,20.38,23.42,85.17,24.08,NA,1.46
2384,2018-07-11,2.7,139.2,74.3,967.5,236.4,23.4,27.8,20.5,0,901,493779,18.247.029.541.556,0.2,6.83,27.38,37.71,75.17,23.71,NA,1.17
2385,2018-07-12,3.5,102.4,56,968.4,331.8,24.3,30.2,20.5,0,812,443860,182.940.566.845.402,0.2,6.88,29.83,40.33,82.71,22,NA,01.08
2386,2018-07-13,3.6,71.6,50.4,970.3,222.5,24.4,30.6,21,0,248,171807,144.348.018.416.013,0.2,15.14,30.32,53.23,87.38,22.21,NA,1.14
2387,2018-07-14,3.3,157.6,42.3,969.2,335.5,26.4,31,22.2,0,199,130988,151.922.313.494.366,0.21,11,33.83,50.29,87.17,21.46,NA,1.42
2388,2018-07-15,3,217,63.9,967.5,327.8,25.5,29.7,22.9,0,1078,597753,18.034.204.763.506,0.22,15.62,40.17,63.67,56.54,29.92,NA,1.92
2389,2018-07-16,4.1,143.1,81.7,965.9,215.5,22.2,27.4,18.3,36.6,939,521711,1.799.847.041.753,0.2,2.96,22.83,27.17,73.88,28,NA,01.08
