,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,co,no,no2,nox,pm10,so2
1587,2016-01-20,171.458.333.333.333,2.196.875,589.375,100.715.416.666.667,112.208.333.333.333,105.458.333.333.333,15.6,7.5,0,1793,916698,195.593.314.264.894,NA,30.5,75.95,122.35,NA,NA
1588,2016-01-21,972.916.666.666.667,254.75,732.291.666.666.667,101.172.291.666.667,111.541.666.666.667,906.875,15,4.4,0,1756,874272,200.852.823.835.145,NA,28.5,60.42,103.38,NA,NA
1589,2016-01-22,101.666.666.666.667,256.291.666.666.667,785.416.666.666.667,101.875.208.333.333,650.833.333.333.333,10.125,14.1,6.1,0,1620,815506,198.649.672.718.533,NA,60.92,66.38,159.29,NA,NA
1590,2016-01-23,107.708.333.333.333,2.131.875,712.916.666.666.667,102.291.041.666.667,106,1.191.875,17.9,8.8,0,390,264066,147.690.350.139.738,NA,41.79,55.21,118.5,NA,NA
1591,2016-01-24,1.4125,169.583.333.333.333,786.666.666.666.667,102.395.625,335.416.666.666.667,11.5,13.6,8.6,0,197,139467,141.252.052.456.854,NA,46.29,42.92,113.42,NA,NA
1592,2016-01-25,186.875,257.479.166.666.667,76.625,102.187.916.666.667,84.25,128.479.166.666.667,16.8,10.7,0,2859,1293174,221.083.937.660.361,NA,10.38,42.88,58.5,NA,NA
1593,2016-01-26,153.958.333.333.333,251.270.833.333.333,771.666.666.666.667,102.157.916.666.667,106.645.833.333.333,123.208.333.333.333,16.1,10.1,0,2100,972495,21.593.941.357.025,NA,13.79,41.71,62.5,NA,NA
1594,2016-01-27,2.175,265.583.333.333.333,721.875,101.909.583.333.333,121.666.666.666.667,11.8875,17.4,8.9,0,2069,1044046,19.817.134.494.074,NA,12.67,41.58,60.71,NA,NA
1595,2016-01-28,226.666.666.666.667,277.916.666.666.667,688.958.333.333.333,101.822.916.666.667,1.129.375,12.425,17.2,9.5,0,1973,978581,201.618.465.921.574,NA,8.83,40.67,54.04,NA,NA
1596,2016-01-29,104.375,266.333.333.333.333,673.958.333.333.333,1022.6,474.166.666.666.667,1.209.375,14.4,10,0,1845,900724,204.835.221.444.083,NA,40.67,57.33,119.29,NA,NA
1597,2016-01-30,284.791.666.666.667,301.333.333.333.333,60.75,102.069.791.666.667,109.166.666.666.667,119.583.333.333.333,15.3,9.7,0,417,275263,151.491.482.691.099,NA,7.17,27.88,38.54,NA,NA
1598,2016-01-31,257.708.333.333.333,289.270.833.333.333,601.458.333.333.333,101.773.958.333.333,964.166.666.666.667,118.104.166.666.667,15.8,8.4,0,299,200084,149.437.236.360.728,NA,12.62,31.5,50.54,NA,NA
1599,2016-02-01,292.083.333.333.333,281.375,625.625,101.940.208.333.333,1.378.125,141.645.833.333.333,19.5,10.7,0,2770,1287783,215.098.351.197.368,NA,14.38,32.46,54.08,NA,NA
1600,2016-02-02,171.041.666.666.667,175.291.666.666.667,697.916.666.666.667,101.704.166.666.667,120.458.333.333.333,130.666.666.666.667,17,9.4,0,2310,1150974,200.699.581.398.016,NA,20.82,51.05,82.55,NA,NA
1601,2016-02-03,234.166.666.666.667,281.083.333.333.333,665.416.666.666.667,10.168.875,124.145.833.333.333,1.274.375,17.1,10.6,0,2088,1076569,193.949.482.104.723,NA,5.54,32.54,40.62,NA,NA
1602,2016-02-04,231.458.333.333.333,2.674.375,43.5,102.383.958.333.333,145.333.333.333.333,975.833.333.333.333,14.2,5.9,0,2063,1059274,19.475.603.101.747,NA,7.33,42.67,53.38,NA,NA
1603,2016-02-05,224.791.666.666.667,240.5,456.458.333.333.333,101.757.708.333.333,141.916.666.666.667,11.475,16.7,7.5,0,1883,973514,193.423.001.620.932,NA,9.83,47.25,62.25,NA,NA
1604,2016-02-06,124.583.333.333.333,220.5,757.083.333.333.333,101.107.291.666.667,802.291.666.666.667,113.854.166.666.667,15.3,9.3,0,420,270163,155.461.702.749.821,NA,18.67,46.25,74.38,NA,NA
1605,2016-02-07,319.375,249.208.333.333.333,631.458.333.333.333,100.269.583.333.333,866.041.666.666.667,1.106.875,12.4,9.8,0.8,252,156602,16.091.748.508.959,NA,1.88,19,21.46,NA,NA
1606,2016-02-08,254.166.666.666.667,284.979.166.666.667,474.375,101.108.125,146.520.833.333.333,12.25,18.3,8,0,3107,1424046,218.181.154.260.466,NA,07.04,37.96,48.46,NA,NA
1607,2016-02-09,419.166.666.666.667,262.020.833.333.333,492.916.666.666.667,100.171.875,898.125,152.125,18.2,11.8,0,2695,1271688,211.923.050.307.937,NA,6.67,31.92,41.54,NA,NA
1608,2016-02-10,321.041.666.666.667,2.144.375,504.583.333.333.333,999.310.416.666.667,876.875,133.979.166.666.667,16.7,9.9,0,2556,1267694,201.625.944.431.385,NA,6.24,30.9,40.05,NA,NA
1609,2016-02-11,143.958.333.333.333,141.479.166.666.667,82.375,100.098.333.333.333,369.375,111.208.333.333.333,14.1,9.6,1,2276,1102507,206.438.598.575.791,NA,14.71,43.96,66.17,NA,NA
1610,2016-02-12,2.2125,2.343.125,717.708.333.333.333,995.295.833.333.334,825.625,1.388.125,19.4,9.7,0,402,255864,157.114.717.193.509,NA,8.92,32.33,45.79,NA,NA
1611,2016-02-13,259.166.666.666.667,251.395.833.333.333,606.458.333.333.333,991.060.416.666.667,133.416.666.666.667,165.604.166.666.667,22.3,11.1,5.3,630,396239,15.899.495.001.754,NA,6,28.92,37.88,NA,NA
1612,2016-02-14,3.4375,225.520.833.333.333,590.833.333.333.333,98.646.875,160.416.666.666.667,12.4125,16.4,6.6,1.8,320,222961,143.522.858.257.722,NA,1.67,15.58,17.96,NA,NA
1613,2016-02-15,283.541.666.666.667,244.625,551.875,997.191.666.666.667,169.125,940.625,13.8,5.9,0.5,3295,1477627,222.992.676.771.607,NA,8,32.71,44.62,NA,NA
1614,2016-02-16,207.291.666.666.667,254,36.875,101.111.875,171.041.666.666.667,823.125,13,4,0,2689,1264477,212.657.090.639.055,NA,11.33,40.58,57.58,NA,NA
1615,2016-02-17,361.041.666.666.667,283.458.333.333.333,41.375,101.005.833.333.333,174.354.166.666.667,657.291.666.666.667,10.8,2.6,0,2524,1271345,198.529.903.370.053,NA,5,21.83,29.42,NA,NA
1616,2016-02-18,1.85,229.666.666.666.667,41.875,100.795.208.333.333,828.958.333.333.333,822.916.666.666.667,11.6,5.8,0,2180,1128755,193.133.142.267.365,NA,NA,NA,NA,NA,NA
1617,2016-02-19,1.275,245.666.666.666.667,603.333.333.333.333,1.015.625,168.291.666.666.667,864.166.666.666.667,13.1,4.3,0,2117,1095461,193.251.973.370.115,NA,15.33,50.87,74,NA,NA
1618,2016-02-20,178.333.333.333.333,243.666.666.666.667,53.25,102.053.541.666.667,1.779.375,928.958.333.333.333,14.9,4.2,0,533,362023,147.228.214.781.934,NA,19.12,51.5,80.33,NA,NA
1619,2016-02-21,177.708.333.333.333,2.326.875,395.625,101.725.416.666.667,148.729.166.666.667,121.083.333.333.333,18.4,8.3,0,325,221104,146.989.651.928.504,NA,5.75,40.62,49.08,NA,NA
1620,2016-02-22,179.166.666.666.667,198.041.666.666.667,498.541.666.666.667,100.871.041.666.667,1.388.125,141.833.333.333.333,19.7,10.4,0,3552,1623997,218.719.615.861.359,NA,42.92,69.17,134.5,NA,NA
1621,2016-02-23,2.1,248.395.833.333.333,584.166.666.666.667,101.072.708.333.333,167.25,1.256.875,18.7,10.1,0,2743,1357724,202.029.278.410.045,NA,22.27,47,80.77,NA,NA
1622,2016-02-24,234.166.666.666.667,2.696.875,591.458.333.333.333,100.620.208.333.333,157.916.666.666.667,12.2875,16.8,9.1,0,2735,1378671,198.379.453.836.339,NA,9.38,36.38,50.29,NA,NA
1623,2016-02-25,304.583.333.333.333,274.520.833.333.333,496.041.666.666.667,1.002.175,173.333.333.333.333,1.320.625,17.1,10.3,0,2411,1241651,194.176.946.662.146,NA,7.71,34.54,45.67,NA,NA
1624,2016-02-26,215.833.333.333.333,235.666.666.666.667,580.208.333.333.333,998.272.916.666.667,127.166.666.666.667,11.275,15.5,9,0,2328,1176001,197.959.015.340.973,NA,5.12,27.54,35.38,NA,NA
1625,2016-02-27,358.958.333.333.333,118.458.333.333.333,770.208.333.333.333,980.735.416.666.666,112.041.666.666.667,9.225,12.3,5.7,23.3,508,336277,151.065.936.712.888,NA,2.92,24.21,28.08,NA,NA
1626,2016-02-28,396.041.666.666.667,110.666.666.666.667,63.375,989.475,164.125,986.041.666.666.667,14.4,6.9,0.8,319,210010,15.189.752.868.911,NA,2.38,20.08,23.38,NA,NA
1627,2016-02-29,485.833.333.333.333,238.375,501.875,99.830.625,156.416.666.666.667,111.291.666.666.667,17,7.3,0,3828,1704452,224.588.313.428.598,NA,5.17,32.75,40.38,NA,NA
1628,2016-03-01,312.291.666.666.667,289.104.166.666.667,34.75,101.063.125,199.166.666.666.667,11.6375,17.4,6.3,0,2809,1347235,208.501.115.247.154,NA,6.46,34.29,43.88,NA,NA
1629,2016-03-02,316.458.333.333.333,274.895.833.333.333,420.833.333.333.333,100.604.166.666.667,166,1.356.875,18.6,9.2,0,2669,1336635,1.996.805.410.602,NA,6.12,28.08,37.08,NA,NA
1630,2016-03-03,404.166.666.666.667,294.25,425.416.666.666.667,100.290.416.666.667,195.75,118.270.833.333.333,17.3,7.9,0,2295,1178670,194.710.987.808.292,NA,2.53,35,38.47,NA,NA
1631,2016-03-04,309.791.666.666.667,273.979.166.666.667,632.916.666.666.667,996.452.083.333.333,199.604.166.666.667,116.041.666.666.667,16.2,7.5,0,2371,1171437,202.400.982.724.637,NA,2.71,30.81,34.71,NA,NA
1632,2016-03-05,492.916.666.666.667,2.971.875,435.416.666.666.667,992.160.416.666.667,213,11.1625,14.5,7.4,0,572,369601,15.476.148.603.494,NA,1.62,7.17,09.08,NA,NA
1633,2016-03-06,347.083.333.333.333,246.208.333.333.333,533.541.666.666.667,997.779.166.666.666,203.583.333.333.333,887.916.666.666.667,14,5.3,0,400,265877,150.445.506.756.884,NA,1.75,10.17,12.38,NA,NA
1634,2016-03-07,2.1375,2.111.875,508.958.333.333.333,99.665.625,203.291.666.666.667,967.083.333.333.333,14,5.9,0,3711,1675829,221.442.641.224.134,NA,4.88,23.25,30.25,NA,NA
1635,2016-03-08,269.375,172.208.333.333.333,62.25,10.044.375,1.988.125,965.625,13.6,7,0,2854,1382424,206.448.962.112.926,NA,4.5,24,30.45,NA,NA
1636,2016-03-09,224.791.666.666.667,265.875,65.5,100.084.375,626.666.666.666.667,783.125,9.4,6.4,0.5,2474,1250607,19.782.393.669.634,NA,10.04,36.75,51.83,NA,NA
1637,2016-03-10,214.166.666.666.667,255.291.666.666.667,441.458.333.333.333,100.076.041.666.667,206.5,950.208.333.333.333,15.8,3.7,0,2420,1209760,200.039.677.291.364,NA,10.67,37.17,53.29,NA,NA
1638,2016-03-11,198.958.333.333.333,222.270.833.333.333,506.041.666.666.667,100.730.208.333.333,223.375,10.3375,14.5,6.3,0,2252,1122733,200.581.972.739.734,NA,7.96,32.25,43.83,NA,NA
1639,2016-03-12,223.181.818.181.818,236.613.636.363.636,529.583.333.333.333,1.010.475,219.479.166.666.667,102.083.333.333.333,14.2,7,0,540,361185,149.507.869.928.153,NA,3.67,24.29,29.62,NA,NA
1640,2016-03-13,297.173.913.043.478,22.195.652.173.913,53.125,100.977.083.333.333,212.25,972.916.666.666.667,14.5,5.8,0,334,201400,16.583.912.611.718,NA,4.38,19.79,26.04,NA,NA
1641,2016-03-14,1.9,113.25,64.75,1009.75,143.229.166.666.667,104.395.833.333.333,14.2,6.3,0,3566,1668459,213.730.154.591.752,NA,9.62,40.29,54.58,NA,NA
1642,2016-03-15,213.958.333.333.333,208.770.833.333.333,659.791.666.666.667,100.876.875,889.375,102.979.166.666.667,13.8,7.7,0.2,2608,1190448,219.077.187.747.806,NA,6.21,33,42.08,NA,NA
1643,2016-03-16,310.625,176.229.166.666.667,67,10.047.875,142.645.833.333.333,951.875,14.6,6.1,11.3,2421,1260848,192.013.628.922.757,NA,6,26.48,35.38,NA,NA
1644,2016-03-17,235.208.333.333.333,97,666.458.333.333.333,100.976.458.333.333,85.75,898.541.666.666.667,11.5,5.9,1.8,2133,1134209,188.060.577.900.546,NA,6.18,41.91,51.18,NA,NA
1645,2016-03-18,170.625,2.239.375,70.75,100.867.916.666.667,173.583.333.333.333,102.166.666.666.667,13.6,6.3,0,2053,1101818,186.328.413.585.547,NA,13.08,42.29,61.79,NA,NA
1646,2016-03-19,194.791.666.666.667,861.041.666.666.667,801.875,100.669.166.666.667,510.833.333.333.333,112.083.333.333.333,13.1,10,3.8,476,312179,152.476.623.988.161,NA,02.04,33.25,36.38,NA,NA
1647,2016-03-20,210.625,930.833.333.333.333,811.666.666.666.667,100.470.416.666.667,194.125,120.833.333.333.333,15.9,8.4,11.1,259,178425,145.159.030.404.932,NA,2,23.88,26.71,NA,NA
1648,2016-03-21,152.708.333.333.333,1.573.125,734.791.666.666.667,100.276.458.333.333,161.416.666.666.667,118.833.333.333.333,14.8,8.2,0,2740,1383328,19.807.305.281.177,NA,07.04,41.25,51.58,NA,NA
1649,2016-03-22,2.35,236.041.666.666.667,612.291.666.666.667,9.944.375,188.645.833.333.333,130.791.666.666.667,18.7,8.6,0,2037,1074900,189.506.000.558.191,NA,11.17,40,56.96,NA,NA
1650,2016-03-23,408.333.333.333.333,231,466.666.666.666.667,992.854.166.666.667,231.166.666.666.667,1.230.625,18.2,7.4,0,1827,966848,188.964.552.856.292,NA,04.04,27.54,33.12,NA,NA
1651,2016-03-24,280.416.666.666.667,243.729.166.666.667,561.041.666.666.667,100.357.083.333.333,252,120.270.833.333.333,15.2,8.4,0,1470,805534,182.487.641.738.275,NA,03.09,29.3,33.7,NA,NA
1652,2016-03-25,204.166.666.666.667,146.354.166.666.667,71.5,101.032.916.666.667,180.979.166.666.667,12.0875,15.7,8.5,0.3,294,198360,14.821.536.600.121,NA,2.42,27.46,30.62,NA,NA
1653,2016-03-26,224.583.333.333.333,235.270.833.333.333,701.875,100.938.541.666.667,178.916.666.666.667,133.354.166.666.667,17.4,9.1,0.1,503,339257,148.265.179.495.191,NA,1.79,22.58,25.12,NA,NA
1654,2016-03-27,2.025,178.958.333.333.333,687.708.333.333.333,1006.6,189.875,129.708.333.333.333,15.6,10.3,0,302,209332,144.268.434.830.795,NA,2.82,25.86,29.77,NA,NA
1655,2016-03-28,276.458.333.333.333,283.083.333.333.333,522.916.666.666.667,100.528.333.333.333,1.591.875,147.229.166.666.667,20.5,9.4,0,271,187606,144.451.669.989.233,NA,2.25,19.5,22.42,NA,NA
1656,2016-03-29,268.125,258.958.333.333.333,487.291.666.666.667,100.572.083.333.333,214.375,166.083.333.333.333,21.9,12.6,0,2196,1169890,187.709.955.636.855,NA,7.62,34.38,45.67,NA,NA
1657,2016-03-30,138.125,180.5,673.541.666.666.667,100.450.833.333.333,261.479.166.666.667,144.645.833.333.333,20.7,11.1,0,1653,942025,175.473.050.078.289,NA,18.54,55.58,83.75,NA,NA
1658,2016-03-31,310.833.333.333.333,196.375,586.458.333.333.333,997.658.333.333.333,227.25,15,20.3,11.3,0,1467,829307,176.894.684.356.939,NA,10.21,42.21,57.5,NA,NA
1659,2016-04-01,2.0625,216.354.166.666.667,746.666.666.666.667,10.036.875,59.375,106.395.833.333.333,12.7,7.8,16.1,1350,814249,165.796.949.090.512,NA,4.64,40.95,47.68,NA,NA
1660,2016-04-02,1.45,2.493.125,628.541.666.666.667,100.301.041.666.667,134.708.333.333.333,118.916.666.666.667,17,9.6,0,359,241320,148.765.125.145.036,NA,7.71,35.42,46.83,NA,NA
1661,2016-04-03,2.1625,241.104.166.666.667,707.083.333.333.333,100.346.875,193.270.833.333.333,129.291.666.666.667,16.2,8.7,0,211,146088,144.433.492.141.723,NA,3.5,31.25,36.38,NA,NA
1662,2016-04-04,157.291.666.666.667,186.604.166.666.667,810.208.333.333.333,998.3,1.084.375,134.375,15.8,11,5.3,1941,1044396,18.584.904.576.425,NA,7.21,33.67,44.04,NA,NA
1663,2016-04-05,256.458.333.333.333,134.645.833.333.333,852.708.333.333.333,997.041.666.666.667,420.416.666.666.667,132.333.333.333.333,14.8,11.6,11.8,1407,815046,172.628.293.372.399,NA,5.88,37,45.46,NA,NA
1664,2016-04-06,172.916.666.666.667,2.444.375,638.333.333.333.333,100.276.041.666.667,2.428.125,14.75,20.9,10.9,0.1,1419,805553,176.152.282.965.863,NA,13.25,42.62,62.67,NA,NA
1665,2016-04-07,305.833.333.333.333,204.395.833.333.333,593.541.666.666.667,100.227.291.666.667,282.291.666.666.667,138.729.166.666.667,17.2,10.5,0,1369,766789,178.536.729.139.307,NA,4.88,29,36.21,NA,NA
1666,2016-04-08,245.833.333.333.333,208.416.666.666.667,655.833.333.333.333,100.131.875,192.229.166.666.667,102.979.166.666.667,13,7,2.6,1224,666488,183.649.217.990.421,NA,3.88,25.08,30.46,NA,NA
1667,2016-04-09,362.291.666.666.667,253.854.166.666.667,526.666.666.666.667,999.727.083.333.333,285.541.666.666.667,1.220.625,17.6,7.8,0,287,195281,146.967.702.951.132,NA,2.17,18.21,21.04,NA,NA
1668,2016-04-10,212.916.666.666.667,159.125,710.625,999.010.416.666.667,234.458.333.333.333,1.356.875,16.9,9.3,0,187,124019,15.078.334.771.285,NA,1.71,26,28.25,NA,NA
1669,2016-04-11,226.041.666.666.667,186.958.333.333.333,621.875,100.020.208.333.333,282.25,149.666.666.666.667,19.7,11.9,0,1929,988488,195.146.526.816.714,NA,2.45,30.41,33.64,NA,NA
1670,2016-04-12,196.666.666.666.667,238.625,641.666.666.666.667,100.159.791.666.667,263.083.333.333.333,151.458.333.333.333,19.8,11.4,0,1478,779524,189.602.885.863.681,NA,4.46,22.79,28.92,NA,NA
1671,2016-04-13,03.05,256.5,455.208.333.333.333,1001.4,295.375,169.729.166.666.667,21.8,11.5,0,1432,770178,185.931.044.511.788,NA,4.73,22.91,29.64,NA,NA
1672,2016-04-14,2.075,222.25,49,100.419.166.666.667,299.916.666.666.667,1.626.875,22.1,10.5,0,1318,701084,187.994.591.233.005,NA,13.25,38.42,58.38,NA,NA
1673,2016-04-15,185.833.333.333.333,218.854.166.666.667,68,100.159.583.333.333,272.916.666.666.667,152.166.666.666.667,19.8,10.8,0,1234,649940,189.863.679.724.282,NA,5.96,29,37.42,NA,NA
1674,2016-04-16,293.333.333.333.333,251.770.833.333.333,585.625,9.996.375,295,1.744.375,22.3,11.4,0,319,212066,150.424.867.729.858,NA,3.12,24.71,29,NA,NA
1675,2016-04-17,2.575,224.291.666.666.667,485.833.333.333.333,100.297.083.333.333,2.315.625,181.875,23.6,13.6,0,173,118651,145.805.766.491.644,NA,1.5,13.58,15.42,NA,NA
1676,2016-04-18,182.083.333.333.333,169.104.166.666.667,665.625,101.031.666.666.667,2.935.625,144.375,17.9,11.2,0,1847,911155,20.270.974.751.826,NA,10.38,27.75,43.25,NA,NA
1677,2016-04-19,221.041.666.666.667,109.145.833.333.333,499.166.666.666.667,101.000.833.333.333,2.571.875,143.645.833.333.333,19.9,10.3,0,1493,784655,190.274.706.718.239,NA,4.21,29.67,35.58,NA,NA
1678,2016-04-20,544.791.666.666.667,775.625,440.208.333.333.333,100.813.541.666.667,245.333.333.333.333,1.660.625,19.8,13.3,1,1398,747883,186.927.634.402.707,NA,2.71,27.52,31,NA,NA
1679,2016-04-21,1.725,128.604.166.666.667,795.625,100.968.125,150.604.166.666.667,1.396.875,19,11,17.6,1207,676546,17.840.619.854.378,NA,4.5,34.38,40.75,NA,NA
1680,2016-04-22,1.375,227.083.333.333.333,747.291.666.666.667,100.865.833.333.333,160.645.833.333.333,149.416.666.666.667,18.5,11.7,0,1164,615194,189.208.607.366.132,NA,13.21,38.29,58.04,NA,NA
1681,2016-04-23,225.416.666.666.667,234.041.666.666.667,688.541.666.666.667,100.372.083.333.333,286.854.166.666.667,14.5,19.3,10.9,3.9,294,189954,154.774.313.781.231,NA,4.62,25.17,32.04,NA,NA
1682,2016-04-24,256.666.666.666.667,216.833.333.333.333,634.166.666.666.667,100.273.333.333.333,315.166.666.666.667,143.645.833.333.333,17.6,10.7,0.1,182,113862,159.842.616.500.676,NA,4,13.58,19.25,NA,NA
1683,2016-04-25,336.875,261.145.833.333.333,536.458.333.333.333,100.618.125,292.979.166.666.667,1.300.625,16,9.2,0,1747,868624,20.112.269.520.529,NA,2.38,12.83,15.96,NA,NA
1684,2016-04-26,199.375,162.979.166.666.667,657.291.666.666.667,1002.65,286.708.333.333.333,1.400.625,18,8.9,0,1420,780831,181.857.533.832.545,NA,6.96,28.29,38.33,NA,NA
1685,2016-04-27,293.125,816.875,717.083.333.333.333,100.344.583.333.333,689.583.333.333.333,127.645.833.333.333,14.2,10.2,2.9,1394,732574,190.287.943.607.062,NA,2.38,15.88,18.79,NA,NA
1686,2016-04-28,197.708.333.333.333,145.083.333.333.333,76.375,100.502.916.666.667,700.208.333.333.333,112.479.166.666.667,14.3,9.6,4.3,1170,638389,183.273.834.605.546,NA,4.45,32.14,38.36,NA,NA
1687,2016-04-29,205.208.333.333.333,239.916.666.666.667,649.583.333.333.333,1008.75,259.520.833.333.333,137.291.666.666.667,17.1,11.1,0,1257,666575,188.575.929.190.264,NA,5.42,31.21,39.33,NA,NA
1688,2016-04-30,1.975,219.895.833.333.333,755.833.333.333.333,100.821.666.666.667,110.958.333.333.333,126.166.666.666.667,17,10.9,2.6,335,214313,15.631.342.942.332,NA,2.33,22.42,25.67,NA,NA
1689,2016-05-01,314.791.666.666.667,264.333.333.333.333,38.75,101.019.375,339.104.166.666.667,134.770.833.333.333,19.9,7.7,0,173,117998,14.661.265.445.177,NA,1.46,13.42,15.08,NA,NA
1690,2016-05-02,3.5,237.208.333.333.333,404.375,100.926.458.333.333,335.291.666.666.667,15.85,23.1,9.1,0,1937,933065,207.595.397.962.629,NA,3.46,22.62,27.54,NA,NA
1691,2016-05-03,166.875,156.354.166.666.667,647.083.333.333.333,101.178.125,325.541.666.666.667,154.645.833.333.333,19.4,10.4,0,1523,784924,19.403.152.407.112,NA,13.08,38.46,58.12,NA,NA
1692,2016-05-04,2.125,221.895.833.333.333,59.625,101.029.166.666.667,3.324.375,161.395.833.333.333,21.1,10.8,0,1451,766419,189.322.028.811.916,NA,6.75,29.71,39.79,NA,NA
1693,2016-05-05,327.291.666.666.667,126.625,616.666.666.666.667,100.610.416.666.667,319.583.333.333.333,154.979.166.666.667,19.6,11.6,0,1443,767125,188.104.937.265.765,NA,2.83,24.58,28.67,NA,NA
1694,2016-05-06,316.666.666.666.667,778.333.333.333.333,688.958.333.333.333,100.403.333.333.333,1.374.375,1.543.125,18.1,13.4,0.4,1297,690143,187.932.066.252.936,NA,2.88,29.54,33.54,NA,NA
1695,2016-05-07,243.541.666.666.667,62.375,71.75,100.000.208.333.333,118.458.333.333.333,149.479.166.666.667,20.3,12.7,3.2,323,218358,147.922.219.474.441,NA,2.12,23.54,26.21,NA,NA
1696,2016-05-08,268.958.333.333.333,824.583.333.333.333,847.291.666.666.667,997.747.916.666.667,630.416.666.666.667,147.145.833.333.333,16.4,13.2,2.2,186,121721,152.808.471.833.127,NA,1.71,22.58,25.04,NA,NA
1697,2016-05-09,329.375,85.25,90,997.491.666.666.667,295.625,1.543.125,16.7,14.2,2.6,1893,956582,197.892.078.253.615,NA,4,32.71,38.46,NA,NA
1698,2016-05-10,1.5,238.791.666.666.667,727.708.333.333.333,999.183.333.333.333,139.020.833.333.333,154.104.166.666.667,19.9,11.2,8.4,1472,768742,191.481.667.451.499,NA,13.08,45.38,65,NA,NA
1699,2016-05-11,2.5875,256.083.333.333.333,656.666.666.666.667,994.883.333.333.333,228.854.166.666.667,15.625,20,11.8,0,1367,756410,180.722.095.160.032,NA,4.18,28.14,34.05,NA,NA
1700,2016-05-12,209.791.666.666.667,209.270.833.333.333,619.791.666.666.667,994.920.833.333.333,261.25,1.640.625,21,10.8,1.6,1270,681960,186.227.931.256.965,NA,6.46,34.58,44.04,NA,NA
1701,2016-05-13,198.958.333.333.333,196.645.833.333.333,628.125,997.397.916.666.667,264.541.666.666.667,163.541.666.666.667,20.7,11.7,0,1228,640710,19.166.237.455.323,NA,08.08,47.04,59.21,NA,NA
1702,2016-05-14,196.875,202.895.833.333.333,618.541.666.666.667,100.239.166.666.667,312.895.833.333.333,165.958.333.333.333,21,12.4,1.4,352,240987,146.065.970.363.547,NA,2.58,24.88,28.62,NA,NA
1703,2016-05-15,183.541.666.666.667,199.604.166.666.667,631.458.333.333.333,1.008.025,341.625,179.979.166.666.667,22.1,13.7,0,254,172611,147.151.687.899.381,NA,1.62,22.04,24.46,NA,NA
