,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,pm10
2337,2018-02-08,380.208.333.333.333,114.604.166.666.667,767.083.333.333.333,96.781.875,722.291.666.666.667,195.416.666.666.667,5.2,0.5,2.1,1998,1084715,184.195.848.679.146,NA,NA,NA,NA,NA
2338,2018-02-09,567.083.333.333.333,302.145.833.333.333,574.375,967.579.166.666.667,143.229.166.666.667,3.875,8.2,1.6,0,1812,989851,183.057.854.161.889,NA,NA,NA,NA,NA
2339,2018-02-10,367.916.666.666.667,155.916.666.666.667,446.875,96.713.125,159.958.333.333.333,532.916.666.666.667,9.6,2.5,0,546,363919,150.033.386.550.304,NA,NA,NA,NA,NA
2340,2018-02-11,516.666.666.666.667,242.395.833.333.333,604.166.666.666.667,966.389.583.333.333,142.458.333.333.333,762.083.333.333.333,12.7,2.4,0.1,308,200229,153.823.871.666.941,NA,NA,NA,NA,NA
2341,2018-02-12,312.391.304.347.826,162.391.304.347.826,909.583.333.333.333,967.15,11.6875,484.583.333.333.333,9,0.1,17,2770,1428308,193.935.761.754.468,NA,NA,NA,NA,NA
2342,2018-02-13,4.725,275.458.333.333.333,770.625,9.665.125,1.181.875,231.875,6.2,-0.8,0,2536,1298515,195.300.015.787.265,NA,NA,NA,NA,NA
2343,2018-02-14,281.458.333.333.333,2.348.125,75,9.675.125,766.875,06.05,8.5,2.6,0,2198,1187708,185.062.321.715.438,NA,NA,NA,NA,NA
2344,2018-02-15,424.375,269.270.833.333.333,725.208.333.333.333,9.730.375,163.875,113.979.166.666.667,15.7,7.7,0,2210,1171133,188.706.150.368.916,NA,NA,NA,NA,NA
2345,2018-02-16,444.375,270.833.333.333.333,70.125,97.379.375,900.208.333.333.333,136.604.166.666.667,16,11.9,0,1948,1052213,18.513.361.838.335,NA,NA,NA,NA,NA
2346,2018-02-17,386.666.666.666.667,1.920.625,83,971.716.666.666.667,493.958.333.333.333,10.9625,13,8.6,0.4,476,328109,145.073.740.738.596,NA,NA,NA,NA,NA
2347,2018-02-18,346.041.666.666.667,214.979.166.666.667,687.083.333.333.333,971.514.583.333.333,161.770.833.333.333,907.916.666.666.667,13.6,6.1,0,300,215740,139.056.271.437.842,NA,NA,NA,NA,NA
2348,2018-02-19,296.875,199.395.833.333.333,838.125,967.602.083.333.334,429.375,817.916.666.666.667,9.6,6.7,0,2847,1440473,19.764.341.296.227,NA,NA,NA,NA,NA
2349,2018-02-20,284.375,204.75,846.458.333.333.333,962.183.333.333.333,101.583.333.333.333,960.625,13.2,8,0,2308,1188177,194.247.153.412.328,NA,NA,NA,NA,NA
2350,2018-02-21,437.083.333.333.333,131.958.333.333.333,632.083.333.333.333,958.439.583.333.333,131.291.666.666.667,715.833.333.333.333,11.2,4,0.7,2203,1144283,192.522.304.360.023,NA,NA,NA,NA,NA
2351,2018-02-22,354.166.666.666.667,210.229.166.666.667,630.833.333.333.333,957.235.416.666.667,143.375,465.625,8.5,2,0,1862,973717,191.225.992.767.919,NA,NA,NA,NA,NA
2352,2018-02-23,360.833.333.333.333,242.208.333.333.333,674.791.666.666.667,95.763.125,158.625,480.833.333.333.333,9.2,1.5,0.1,1888,974553,193.729.843.323.041,NA,NA,NA,NA,NA
2353,2018-02-24,404.583.333.333.333,2.529.375,601.666.666.666.667,95.913.125,186.958.333.333.333,653.958.333.333.333,10.9,3.5,0,410,287028,142.843.206.934.515,NA,NA,NA,NA,NA
2354,2018-02-25,4.7875,2.289.375,547.708.333.333.333,9.601.625,185.520.833.333.333,889.791.666.666.667,14.2,5.3,0,291,196943,147.758.488.496.672,NA,NA,NA,NA,NA
2355,2018-02-26,406.458.333.333.333,110.020.833.333.333,808.958.333.333.333,95.908.125,471.875,427.916.666.666.667,7.5,-1.1,0.7,2738,1371324,199.661.057.488.967,NA,NA,NA,NA,NA
2356,2018-02-27,259.375,102.791.666.666.667,813.125,959.429.166.666.667,445.833.333.333.333,-71.875,1,-2.4,2.4,2013,1046704,19.231.798.101.469,NA,NA,NA,NA,NA
2357,2018-02-28,624.583.333.333.333,602.708.333.333.333,950.208.333.333.333,953.583.333.333.333,208.958.333.333.333,2.2125,6.7,-1.7,10.9,1753,949700,184.584.605.664.947,NA,NA,NA,NA,NA
2358,2018-03-01,308.958.333.333.333,185.708.333.333.333,980.416.666.666.667,944.895.833.333.333,621.875,977.291.666.666.667,12,7,2.2,1920,1015372,189.093.258.431.393,NA,NA,NA,NA,NA
2359,2018-03-02,5.15,241.083.333.333.333,625.416.666.666.667,949.875,150.25,878.958.333.333.333,11.8,5.8,2.9,1857,990932,187.399.337.189.636,NA,NA,NA,NA,NA
2360,2018-03-03,5.7375,247.5,687.708.333.333.333,950.572.916.666.667,193.416.666.666.667,1.146.875,15.8,8.4,0.6,463,319941,144.714.181.677.247,NA,NA,NA,NA,NA
2361,2018-03-04,379.375,224.395.833.333.333,796.041.666.666.667,9.495.375,106.333.333.333.333,11.175,15.1,9.2,6.6,291,202916,143.409.095.389.225,NA,NA,NA,NA,NA
2362,2018-03-05,443.125,239.791.666.666.667,837.708.333.333.333,945.039.583.333.333,937.916.666.666.667,920.416.666.666.667,12.4,7.3,2.2,2866,1363767,21.015.320.065.671,NA,NA,NA,NA,NA
2363,2018-03-06,569.166.666.666.667,284.5,662.291.666.666.667,948.595.833.333.333,206.375,953.333.333.333.333,14.7,6,0,2135,1087703,196.285.199.176.613,NA,NA,NA,NA,NA
2364,2018-03-07,3.2125,259.020.833.333.333,564.791.666.666.667,957.977.083.333.333,2.198.125,931.041.666.666.667,14,5,0,2115,1072456,197.210.887.905.891,NA,NA,NA,NA,NA
2365,2018-03-08,420.625,240.770.833.333.333,756.666.666.666.667,96.165.625,114.291.666.666.667,946.666.666.666.667,13.3,8.1,0.1,1740,932230,186.649.217.467.792,NA,NA,NA,NA,NA
2366,2018-03-09,4.85,241.958.333.333.333,759.791.666.666.667,963.302.083.333.333,202.895.833.333.333,121.833.333.333.333,15.7,9.1,0,1978,1011692,19.551.404.973.055,2.2,17.3,20.1,81.7,NA
2367,2018-03-10,584.583.333.333.333,244.979.166.666.667,79,958.25,205.104.166.666.667,1.419.375,19.5,10.3,0.7,435,291221,149.371.096.177.817,1.58,9.29,10.92,72.83,NA
2368,2018-03-11,579.166.666.666.667,250.895.833.333.333,656.041.666.666.667,952.597.916.666.666,142.958.333.333.333,12.4,15.8,10.1,0,315,215899,145.901.555.820.083,1,3.75,3.92,79.62,NA
2369,2018-03-12,348.125,210.291.666.666.667,560.416.666.666.667,960.433.333.333.333,208.020.833.333.333,115.645.833.333.333,16.3,8.5,0,2802,1305155,214.687.144.438.783,01.08,6.25,6.83,80.12,NA
2370,2018-03-13,324.166.666.666.667,252.75,702.291.666.666.667,966.222.916.666.667,113.125,1.010.625,14.2,8.1,0,2178,1075542,202.502.552.201.588,1.46,9.42,10.46,76.12,NA
2371,2018-03-14,385.208.333.333.333,249.458.333.333.333,782.291.666.666.667,961.304.166.666.667,165.208.333.333.333,11.1125,14.8,9.2,0.1,1828,969874,188.478.090.968.518,3.12,16.12,19.83,71.17,NA
2372,2018-03-15,4.2875,263.208.333.333.333,654.583.333.333.333,951.597.916.666.666,185.458.333.333.333,1.219.375,16.7,9.3,0.1,1710,891045,191.909.499.520.226,01.08,7.17,7.5,86.71,NA
2373,2018-03-16,451.458.333.333.333,275.958.333.333.333,537.916.666.666.667,95.451.875,201.416.666.666.667,112.979.166.666.667,15.9,8.4,0,1639,861828,190.177.158.319.293,1.42,6.75,7.96,82.42,NA
2374,2018-03-17,402.083.333.333.333,275.604.166.666.667,688.541.666.666.667,950.525,134.520.833.333.333,7.175,12,4.2,1.6,431,284812,151.327.893.487.634,1,5.67,5.62,78.58,NA
2375,2018-03-18,3.425,212.958.333.333.333,673.125,9.518.875,234.020.833.333.333,724.375,13.3,2.6,0,282,196223,143.714.039.638.574,1.21,06.04,6.5,79.33,NA
2376,2018-03-19,5.1125,281.541.666.666.667,624.791.666.666.667,95.501.875,178.25,7.475,12.7,2.6,6.5,2521,1238346,203.577.998.394.633,1.12,4.25,4.71,84.83,NA
2377,2018-03-20,602.291.666.666.667,263.5,788.125,957.520.833.333.333,1.640.625,427.083.333.333.333,10.6,-0.1,33.8,1973,994259,198.439.239.674.974,1.75,12.04,13.67,75.38,NA
2378,2018-03-21,565.416.666.666.667,206.958.333.333.333,341.875,96.800.625,240.979.166.666.667,700.416.666.666.667,12.5,2.7,0,1790,925030,193.507.237.603.105,1.42,8.29,9.38,86.83,NA
2379,2018-03-22,476.458.333.333.333,2.706.875,334.583.333.333.333,967.554.166.666.667,249.208.333.333.333,814.375,14,2.6,0,1596,872185,18.298.870.079.169,1.33,6.75,7.54,86.46,NA
2380,2018-03-23,598.541.666.666.667,228,489.583.333.333.333,958.625,225.208.333.333.333,896.875,15.1,5.5,0,1604,822084,195.113.881.306.533,2.43,16.87,19.57,82.48,NA
2381,2018-03-24,627.291.666.666.667,210.833.333.333.333,904.166.666.666.667,94.809.375,293.958.333.333.333,632.083.333.333.334,9.8,3.7,48.2,406,267525,151.761.517.615.176,1.12,8.92,9.71,85.96,NA
2382,2018-03-25,528.541.666.666.667,208.479.166.666.667,755.833.333.333.333,959.016.666.666.667,879.375,774.583.333.333.333,10.1,5.5,0.6,265,178816,148.197.029.348.604,01.04,6.35,07.09,96.65,NA
2383,2018-03-26,606.875,287.958.333.333.333,660.416.666.666.667,96.713.125,2.231.875,998.125,15.6,5.9,7.3,1954,992585,196.859.714.785.132,1.5,6.7,8.4,74.5,NA
2384,2018-03-27,485.625,267.875,684.166.666.666.667,97.076.875,232.375,1.046.875,14.6,5.5,0,1701,887774,191.602.817.834.269,2.25,14.12,17.12,72.96,NA
2385,2018-03-28,405.833.333.333.333,182.375,64.625,965.985.416.666.667,262.479.166.666.667,142.625,19.1,10.3,0,1494,782526,190.920.173.898.375,4.46,17,23.71,54.71,NA
2386,2018-03-29,3.7,161.625,764.166.666.666.667,960.835.416.666.667,241.458.333.333.333,119.645.833.333.333,14.9,9.1,0,1146,644477,177.818.603.301.592,03.04,17.04,21.42,73.38,NA
2387,2018-03-30,485.208.333.333.333,227.041.666.666.667,640.625,954.808.333.333.334,245.229.166.666.667,110.416.666.666.667,16.4,8.1,0,307,202281,151.769.073.714.289,1,11.88,13.25,82.88,NA
2388,2018-03-31,398.958.333.333.333,241.75,503.333.333.333.333,956.670.833.333.333,251.520.833.333.333,979.375,14.6,5.6,0,536,363370,147.508.049.646.366,1,4.5,5.38,94.17,NA
2389,2018-04-01,523.125,256.166.666.666.667,524.791.666.666.667,967.572.916.666.667,268.854.166.666.667,102.083.333.333.333,15.3,5.4,0,348,233716,148.898.663.334.988,1.5,6.46,08.08,95.12,NA
2390,2018-04-02,301.458.333.333.333,162.916.666.666.667,627.083.333.333.333,963.004.166.666.667,208.083.333.333.333,1.205.625,16.6,9.9,0,390,285369,136.665.159.845.673,3,12,16.12,101.79,NA
2391,2018-04-03,388.125,162.916.666.666.667,85.5,960.145.833.333.333,240.270.833.333.333,1.220.625,16.1,9.8,0,2090,1071265,195.096.451.391.579,3.5,15.75,20.71,99.89,NA
2392,2018-04-04,347.083.333.333.333,260.270.833.333.333,588.125,962.325,278.270.833.333.333,14.525,19,10.5,0,1645,881490,186.615.843.628.402,1.29,07.08,8.71,NA,NA
2393,2018-04-05,341.041.666.666.667,229.708.333.333.333,689.375,970.152.083.333.334,260.5,130.854.166.666.667,16.9,10.1,0,1574,868320,181.269.578.035.747,2.32,14.23,17.32,NA,NA
2394,2018-04-06,416.875,160.75,694.375,967.177.083.333.333,1.928.125,127.145.833.333.333,16.8,10.2,0.1,1482,834958,177.493.957.779.912,6.75,23.12,33.25,NA,NA
2395,2018-04-07,927.916.666.666.667,73.25,779.375,96.138.125,967.708.333.333.333,116.541.666.666.667,13.8,10,0.1,432,303852,142.174.479.680.897,1,6.54,7.29,NA,NA
2396,2018-04-08,518.541.666.666.667,205.895.833.333.333,894.166.666.666.667,956.195.833.333.333,694.583.333.333.333,103.145.833.333.333,11.4,9,7.3,266,203971,130.410.695.638.105,1,6.96,7.79,NA,NA
2397,2018-04-09,412.916.666.666.667,2.299.375,786.458.333.333.333,958.616.666.666.666,259.958.333.333.333,106.020.833.333.333,15.4,7,0,1908,1002279,190.366.155.531.544,5.42,16.88,24.62,NA,NA
2398,2018-04-10,578.958.333.333.333,2.245.625,756.458.333.333.333,955.029.166.666.667,1.715.625,931.666.666.666.666,12.2,6.2,7.9,1493,824961,180.978.252.305.261,1.29,9.92,11.21,NA,NA
2399,2018-04-11,5.825,132.145.833.333.333,904.166.666.666.667,946.366.666.666.667,1.236.875,851.458.333.333.333,11.4,5.9,29.2,1382,762560,181.231.640.788.922,1.33,11.67,12.92,NA,NA
2400,2018-04-12,4.675,246.583.333.333.333,772.916.666.666.667,952.877.083.333.333,237.979.166.666.667,952.291.666.666.667,13.3,5.6,0,1500,804282,186.501.749.386.409,02.08,11.12,13.54,NA,NA
2401,2018-04-13,293.333.333.333.333,107.958.333.333.333,973.958.333.333.333,96.093.125,336.041.666.666.667,103.770.833.333.333,11,9.1,4.6,1226,664886,184.392.512.400.622,1.79,24.33,26.71,NA,NA
2402,2018-04-14,644.375,97,880.208.333.333.333,967.189.583.333.333,428.125,108.166.666.666.667,12.9,9.5,7.1,355,235620,150.666.327.136.915,01.04,7.92,8.79,NA,NA
2403,2018-04-15,503.333.333.333.333,273.541.666.666.667,576.666.666.666.667,9.651.375,2.746.875,155.604.166.666.667,19.8,12,0,207,150559,137.487.629.434.308,1.25,06.08,7.58,NA,NA
2404,2018-04-16,481.458.333.333.333,1.428.125,707.708.333.333.333,9.667.875,937.291.666.666.667,139.854.166.666.667,15.9,12.4,0.2,1931,973131,198.431.660.280.065,1.54,12.42,14.42,69.19,NA
2405,2018-04-17,503.541.666.666.667,227.083.333.333.333,649.583.333.333.333,974.160.416.666.667,301.166.666.666.667,168.958.333.333.333,21.7,13,0,1453,779088,18.650.011.295.258,2.83,12.58,16.67,76.33,NA
2406,2018-04-18,355.208.333.333.333,640.833.333.333.333,521.041.666.666.667,977.158.333.333.333,299.458.333.333.333,186.833.333.333.333,22.9,14.9,0,1495,803660,186.023.940.472.339,2.33,14,17.17,96.58,NA
2407,2018-04-19,435.208.333.333.333,691.666.666.666.667,61.875,976.625,292.770.833.333.333,163.583.333.333.333,20.8,13.5,0,1350,696627,193.790.938.335.723,1.42,10.46,12.21,108.29,NA
2408,2018-04-20,301.875,148.208.333.333.333,615.833.333.333.333,974.679.166.666.667,296.041.666.666.667,1.676.875,21.2,12.4,0,1259,681536,184.729.786.834.445,2.96,17.38,21.33,97.92,NA
2409,2018-04-21,374.166.666.666.667,238,52.75,972.177.083.333.333,3.014.375,181.208.333.333.333,21.7,15.4,0,325,220168,147.614.548.889.939,5.79,17.71,25.88,85.04,NA
2410,2018-04-22,545.625,258.375,500.416.666.666.667,970.247.916.666.667,267.416.666.666.667,183.145.833.333.333,21,15.8,0,245,167790,146.015.853.149.771,1.62,7.29,9.33,98.21,NA
2411,2018-04-23,248.958.333.333.333,205.25,488.541.666.666.667,971.404.166.666.667,238.979.166.666.667,188.083.333.333.333,21.9,16,0,1689,855810,197.356.889.963.894,11.33,34.33,51.17,79.08,NA
2412,2018-04-24,1.9125,126.479.166.666.667,557.708.333.333.333,971.195.833.333.333,277.833.333.333.333,192.020.833.333.333,23.7,15.9,0,1637,862777,189.736.165.892.229,3.17,26.75,31.29,82.04,NA
2413,2018-04-25,264.583.333.333.333,109.041.666.666.667,557.291.666.666.667,969.941.666.666.667,285.541.666.666.667,197.604.166.666.667,24.7,16.6,0,1483,768885,192.876.698.075.785,3.54,15.42,20.38,85.92,NA
2414,2018-04-26,400.208.333.333.333,255.354.166.666.667,715.208.333.333.333,96.819.375,274.666.666.666.667,166.854.166.666.667,21.2,14.1,0,1301,699241,186.058.883.846.914,2.58,17.08,20.83,71.88,NA
2415,2018-04-27,391.875,202.083.333.333.333,719.375,964.683.333.333.333,292.375,167.833.333.333.333,20.6,13.7,0,1249,668684,186.784.789.227.797,2.83,15.38,19.33,83.54,NA
2416,2018-04-28,262.083.333.333.333,163.375,80.375,962.945.833.333.333,280.916.666.666.667,159.916.666.666.667,20.5,13.1,0,403,280762,143.537.943.168.947,2.25,14.71,18.17,90.83,NA
2417,2018-04-29,479.375,220.583.333.333.333,804.583.333.333.333,959.039.583.333.333,1.353.125,122.666.666.666.667,14.7,9.5,2.1,266,184153,144.445.108.143.772,1,9.42,10.67,88.79,NA
2418,2018-04-30,502.916.666.666.667,268.729.166.666.667,58.75,963.877.083.333.333,223.708.333.333.333,117.333.333.333.333,15.4,9.2,0,1418,701737,202.070.006.284.406,1.21,7.42,8.92,87.04,NA
2419,2018-05-01,387.916.666.666.667,184.166.666.666.667,762.083.333.333.333,964.866.666.666.666,150.375,905.416.666.666.667,14.2,6.1,31.9,255,169863,150.120.979.848.466,1,9.17,9.67,85.17,NA
2420,2018-05-02,448.333.333.333.333,2.159.375,666.041.666.666.667,962.785.416.666.667,334.625,1.209.375,17.1,7.1,0,1770,914400,193.569.553.805.774,2.6,23.5,27.2,86.7,NA
2421,2018-05-03,343.541.666.666.667,197.020.833.333.333,700.833.333.333.333,961.377.083.333.333,195.479.166.666.667,135.166.666.666.667,19.3,10.4,1,1502,806077,186.334.556.128.013,2.25,15.42,18.58,71.62,NA
2422,2018-05-04,538.125,266.395.833.333.333,632.291.666.666.667,963.820.833.333.333,1.170.625,131.895.833.333.333,16.5,9.6,0.2,1377,758609,18.151.643.336.686,2.5,15,18.42,65.21,NA
2423,2018-05-05,644.791.666.666.667,199.895.833.333.333,687.916.666.666.667,967.65,964.375,154.229.166.666.667,18.4,12.6,1.2,319,219279,145.476.767.041.076,01.04,07.08,7.96,84.21,NA
2424,2018-05-06,404.166.666.666.667,151.708.333.333.333,732.708.333.333.333,969.175,162.708.333.333.333,164.416.666.666.667,20,13.4,2.7,225,158279,142.154.044.440.513,1.29,8.25,9.58,95.25,NA
2425,2018-05-07,2.6625,157.229.166.666.667,731.041.666.666.667,96.690.625,238.166.666.666.667,17.95,22.6,15.3,0,1839,971906,189.215.829.514.377,10.38,28.92,44.29,79,NA
2426,2018-05-08,224.583.333.333.333,1.676.875,778.125,96.358.125,214.625,1.739.375,22.5,13.9,0,1402,786805,178.189.004.899.562,4.25,30.79,37.12,69,NA
2427,2018-05-09,439.583.333.333.333,2.458.125,795.208.333.333.333,961.852.083.333.334,203.666.666.666.667,160.645.833.333.333,21.1,13.3,0,1337,733257,182.337.161.459.079,2.42,24.08,27.46,75.04,NA
2428,2018-05-10,228.333.333.333.333,165.458.333.333.333,832.291.666.666.667,9.669.875,178.625,1.550.625,19.8,12.7,0,1250,692986,180.378.824.391.835,02.08,25.42,28.29,66.27,NA
2429,2018-05-11,456.666.666.666.667,229.895.833.333.333,826.875,969.095.833.333.333,331.270.833.333.333,154.791.666.666.667,19.3,12.3,0,1267,683287,1.854.272.070.155,1.71,12.08,14.38,83.62,NA
2430,2018-05-12,470.833.333.333.333,225.208.333.333.333,930.833.333.333.333,966.179.166.666.667,100.291.666.666.667,142.791.666.666.667,17.6,10.9,5.6,313,216471,144.592.116.264.996,1,9.88,11.08,87.62,NA
2431,2018-05-13,427.916.666.666.667,190.604.166.666.667,77.625,967.008.333.333.334,1.630.625,976.875,13.8,6,4.8,238,156787,151.798.299.603.921,1.29,08.04,9.5,77.58,NA
2432,2018-05-14,440.416.666.666.667,211.291.666.666.667,651.458.333.333.333,96.738.125,286.875,113.166.666.666.667,15.8,7,0,1844,953762,19.333.963.819.066,02.08,10.12,13.04,76.5,NA
2433,2018-05-15,410.833.333.333.333,210.458.333.333.333,676.875,967.672.916.666.666,321.520.833.333.333,1.374.375,20.3,8.3,0,1515,819939,184.769.842.634.635,1.62,14.58,16.96,79.33,NA
2434,2018-05-16,231.875,1.359.375,65.875,968.354.166.666.667,296.083.333.333.333,164.854.166.666.667,20.9,13.3,0,1296,710261,182.468.134.953.207,4.46,28.08,34.75,78.88,NA
2435,2018-05-17,3.1875,212.479.166.666.667,627.708.333.333.333,968.327.083.333.333,300.75,170.833.333.333.333,22,13.9,0,1241,656032,189.167.601.580.411,1.96,20.96,23.58,98.92,NA
2436,2018-05-18,2.95,148.916.666.666.667,64.5,969.008.333.333.334,261.625,178.875,22,15.2,0,1170,650416,179.884.873.680.844,1.54,17.92,19.79,99.5,NA
2437,2018-05-19,257.916.666.666.667,155.354.166.666.667,61.75,968.572.916.666.667,2.970.625,185.645.833.333.333,23.5,15.5,0,323,219156,147.383.598.897.589,1.96,13.21,15.75,102.5,NA
2438,2018-05-20,225.625,753.333.333.333.333,637.083.333.333.333,966.835.416.666.667,320.020.833.333.333,183.979.166.666.667,23.7,14.7,0,262,166174,157.666.060.875.949,1.25,9.38,10.88,100.62,NA
2439,2018-05-21,252.083.333.333.333,146.625,632.291.666.666.667,964.552.083.333.333,3.133.125,176.479.166.666.667,23.3,13.5,0,372,242975,153.102.171.005.247,1.42,12.75,14.71,107.33,NA
2440,2018-05-22,196.458.333.333.333,181.020.833.333.333,743.333.333.333.333,966.547.916.666.666,210.979.166.666.667,1.733.125,22,14.7,0,1883,932376,2.019.571.503.342,2.29,22.88,25.92,98.04,NA
2441,2018-05-23,302.916.666.666.667,239.333.333.333.333,732.083.333.333.333,969.689.583.333.333,317.375,1.803.125,21.9,14.9,0,1368,756089,180.931.080.864.819,3.17,20.67,25.25,98,NA
2442,2018-05-24,300.208.333.333.333,186.583.333.333.333,645.833.333.333.333,96.939.375,325.791.666.666.667,191.041.666.666.667,24.6,15.2,0,1235,683960,180.566.114.977.484,4.21,30.25,36.5,89.62,NA
2443,2018-05-25,638.125,693.958.333.333.333,643.958.333.333.333,967.472.916.666.667,294.833.333.333.333,1.836.875,23.1,15.3,0,1170,649996,180.001.107.699.124,01.05,09.09,10.14,108.68,NA
2444,2018-05-26,660.208.333.333.333,75.125,849.791.666.666.667,967.2,208.541.666.666.667,1.755.625,20.8,15.5,1.7,350,225063,155.512.012.192.142,1,5.12,5.88,95.21,NA
2445,2018-05-27,6.2125,742.083.333.333.333,767.708.333.333.333,9.648.375,266.854.166.666.667,183.520.833.333.333,22.6,15.9,0,232,166344,139.470.013.947.001,1,5.54,6.33,100.5,NA
2446,2018-05-28,370.833.333.333.333,155.291.666.666.667,855.416.666.666.667,966.066.666.666.667,160.375,177.083.333.333.333,21.3,16.2,0,1572,788191,199.444.043.385.423,1.29,9.67,11.17,89.79,NA
2447,2018-05-29,445.208.333.333.333,2.186.875,816.041.666.666.667,966.891.666.666.667,284.479.166.666.667,182.166.666.666.667,21.9,16.2,1.4,1211,653659,185.264.794.028.691,1.33,11.58,13.25,84.46,NA
2448,2018-05-30,385.416.666.666.667,243.979.166.666.667,809.166.666.666.667,965.514.583.333.333,222.020.833.333.333,1.744.375,21.3,15.2,3.1,1156,658718,175.492.395.835.547,1.79,10.54,12.54,87.58,NA
2449,2018-05-31,277.916.666.666.667,2.068.125,747.916.666.666.667,9.694.375,310.270.833.333.333,186.229.166.666.667,22.9,15.2,0,1189,645401,184.226.550.625.115,2.75,19.62,23.12,85.29,NA
2450,2018-06-01,176.666.666.666.667,159.666.666.666.667,776.875,97.174.375,332.541.666.666.667,1.924.375,24.2,15.9,0,1084,598146,181.226.657.036.911,4.83,33.12,40.25,76.75,NA
2451,2018-06-02,1.875,114.958.333.333.333,790.416.666.666.667,970.166.666.666.667,2.209.375,187.375,23.2,15.9,0,292,191669,152.345.971.440.348,1.67,20.29,22.58,70.42,NA
2452,2018-06-03,350.833.333.333.333,96.125,937.708.333.333.333,966.677.083.333.333,616.875,15.85,18.4,14,16.3,203,148792,13.643.206.624.012,01.04,8.21,9.12,82.79,NA
2453,2018-06-04,303.541.666.666.667,2.344.375,815.833.333.333.333,964.427.083.333.334,338.145.833.333.333,1.780.625,21.1,14.1,0.1,1373,708350,193.830.733.394.508,3.46,12.54,17.42,94.5,NA
2454,2018-06-05,277.916.666.666.667,181.979.166.666.667,87.125,963.114.583.333.333,133,1.769.375,21,15.8,0.7,1138,642825,177.031.073.775.911,1.58,12.92,14.79,82.25,NA
2455,2018-06-06,278.125,119.354.166.666.667,887.916.666.666.667,965.416.666.666.667,144.458.333.333.333,162.875,19.5,13,20.3,1148,683553,167.946.011.501.668,1.67,11.62,13.62,80.54,NA
2456,2018-06-07,310.625,203.166.666.666.667,85.5,967.552.083.333.333,154.083.333.333.333,164.375,19.7,14.9,13.9,1006,563932,178.390.302.376.882,1.71,12.21,14.17,70.67,NA
2457,2018-06-08,402.708.333.333.333,248.833.333.333.333,740.208.333.333.333,966.610.416.666.667,326.729.166.666.667,187.833.333.333.333,21.8,15.1,0,1026,549445,186.733.886.012.249,1.61,8.96,10.78,97.91,NA
2458,2018-06-09,422.708.333.333.333,233.5,521.458.333.333.333,966.1,300.166.666.666.667,207.208.333.333.333,24.3,18.9,0,294,195804,15.015.015.015.015,01.08,6.38,7.25,108.17,NA
2459,2018-06-10,379.791.666.666.667,115.354.166.666.667,639.166.666.666.667,963.979.166.666.667,256.25,211.541.666.666.667,27.2,17.7,0,216,131160,164.684.354.986.276,1.42,12,13.46,91.17,NA
2460,2018-06-11,402.916.666.666.667,185.75,689.791.666.666.667,962.508.333.333.333,3.053.125,2.040.625,24.2,17.3,0,1449,768952,188.438.290.036.309,1.46,7.83,9.67,90.67,NA
2461,2018-06-12,321.458.333.333.333,203.291.666.666.667,677.083.333.333.333,963.45,266.791.666.666.667,195.708.333.333.333,22.6,16.9,0,1178,629248,187.207.587.469.487,1.46,7.92,9.67,83.12,NA
2462,2018-06-13,408.958.333.333.333,210.104.166.666.667,632.916.666.666.667,964.872.916.666.667,307.041.666.666.667,194.270.833.333.333,26,14.5,0,1171,641325,18.259.073.012.903,1.38,12.54,14.21,88.58,NA
2463,2018-06-14,379.166.666.666.667,2.421.875,68.875,96.643.125,312.958.333.333.333,191.229.166.666.667,22.5,15.8,0,980,546157,179.435.583.540.996,1.75,13.21,15.67,89.42,NA
2464,2018-06-15,281.041.666.666.667,215.354.166.666.667,622.708.333.333.333,967.410.416.666.667,2.743.125,19.625,24,17,0,979,535449,182.837.207.651.896,2.88,22.96,26.96,77.38,NA
2465,2018-06-16,192.291.666.666.667,174.666.666.666.667,672.083.333.333.333,968.625,333.208.333.333.333,2.031.875,24.5,17.2,0,294,178456,164.746.492.132.514,1.75,20.88,23.25,73.58,NA
2466,2018-06-17,196.875,152.625,763.125,971.65,256.75,200.166.666.666.667,23.6,16.8,0,192,132013,145.440.221.796.338,2.5,21.62,25.42,61.54,NA
2467,2018-06-18,272.083.333.333.333,220.645.833.333.333,672.291.666.666.667,972.854.166.666.667,358.083.333.333.333,2.119.375,26,17,0,1465,797171,183.774.873.897.821,1.62,12.92,14.96,91.29,NA
2468,2018-06-19,369.375,249.708.333.333.333,56.75,973.102.083.333.333,357.791.666.666.667,222.395.833.333.333,25.4,18.9,0,1084,587273,184.581.957.624.478,1.92,16.04,18.75,82.62,NA
2469,2018-06-20,237.916.666.666.667,165.708.333.333.333,487.291.666.666.667,9.720.375,357.645.833.333.333,2.480.625,28.9,21.8,0,1016,583434,17.414.137.674.527,2.21,19.3,22.35,99.54,NA
2470,2018-06-21,224.166.666.666.667,214.25,427.916.666.666.667,970.591.666.666.667,346.020.833.333.333,255.354.166.666.667,28.8,22.6,0,941,526344,178.780.417.369.629,7.71,33.96,45.21,NA,NA
2471,2018-06-22,360.625,2.275.625,538.541.666.666.667,9.699.625,341.375,248.791.666.666.667,28,21.2,0,938,500934,1.872.502.165.954,6.71,22.08,32.12,NA,NA
